unit_id,building_coverage,avg_height,road_density,green_blue_ratio,heritage_ratio,barrier_index,permeability_index,edge_conductance_mean,poi_food_density,poi_retail_density,poi_office_density,poi_public_service_density,poi_leisure_density,poi_transport_density,poi_life_service_density,landuse_residential_ratio,landuse_commercial_ratio,landuse_public_ratio,landuse_green_ratio,vitality_food_weighted_density,vitality_retail_weighted_density,vitality_leisure_weighted_density,vitality_life_service_weighted_density,meituan_vitality_proxy,meituan_rating_mean,walk_length_km_per_km2,slow_road_length_km_per_km2,fast_road_length_km_per_km2,all_road_length_km_per_km2,walk_length_share,slow_road_length_share,fast_road_length_share
plot_1287,0.0,0.0,0.0,0.7760271334143911,0.0,8.0,0.09865306602079,0.1935664959192158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.08960009755596,57.08960009755596,0.0,114.17920019511192,0.5,0.5,0.0
plot_1288,0.0,0.0,0.116130003548599,0.0,0.0,8.0,0.2429798260861773,0.3966962496537058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.58652967651084,57.58652967651084,0.0,115.17305935302169,0.5,0.5,0.0
plot_1289,0.6138745042922271,16.416986850756402,0.0,0.0,0.0,8.0,0.1299824582996261,0.2574548120944074,11.39206798786175,12.81607648634447,7.120042492413594,8.544050990896313,17.088101981792626,1.4240084984827188,12.81607648634447,0.0,0.0,0.0,0.0,2.040194242551319,4.270557726806631,2.4482575238857796,4.727438103713516,13.486447596957246,10.950000000000001,8.036207811793433,8.036207811793433,0.0,16.072415623586867,0.5,0.5,0.0
plot_129,0.5733594122589478,28.003525246693503,0.0,0.0,0.0,0.0,0.2251216660887336,0.4752424524194082,0.0,0.0,5.278716216216217,5.278716216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.278716216216217,5.278716216216217,0.0,15.266161490647947,15.266161490647947,0.0,30.532322981295895,0.5,0.5,0.0
plot_1290,0.1088208362819266,15.978343016085931,0.0,0.0,0.0,8.0,0.1669242336252404,0.3279613895375713,0.0,0.0,0.0,0.0,0.0,2.4756948656564184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.706640781301918,22.706640781301918,0.0,45.413281562603835,0.5,0.5,0.0
plot_1291,0.5849562241473643,12.031181156764216,0.0,0.0,0.0,2.0,0.2259610201319978,0.4487574336266617,0.0,0.0,0.0,10.02445968162316,0.0,0.0,1.253057460202895,0.9999998001583402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.940709456356558,0.0,0.0,7.940709456356558,1.0,0.0,0.0
plot_1292,0.3405941483687652,29.0920219523598,0.0,0.0,0.0,2.0,0.2335140335511669,0.4898037634470377,14.626881548853786,3.9891495133237598,0.0,2.6594330088825067,2.6594330088825067,2.6594330088825067,11.96744853997128,0.0,0.0,0.0,0.0,0.0,0.0,2.3084336545594972,0.0,3.6381501590007503,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_13,0.1205906230265561,17.29593534236909,0.0223116754679296,0.0,0.0,10.0,0.1329289030613353,0.240842620327911,0.0,0.0,0.0,1.982624280803042,0.0,5.947872842409127,0.0,0.0,0.0,0.0,0.615865450642878,0.0,0.0,0.0,0.0,0.0,0.0,21.422634044699443,21.422634044699443,0.0,42.845268089398886,0.5,0.5,0.0
plot_130,0.4576982102716663,25.959369199467297,0.0,0.0,0.0,2.5,0.1964908302161143,0.4083520115913653,5.353584157673761,8.47650824965012,1.3383960394184402,2.2306600656974003,1.3383960394184402,6.6919801970922,4.4613201313948005,0.0,0.0,0.0,0.0,2.4288765137501414,1.0394875906149885,0.0,4.86639472131542,9.67315486509899,2.49375,28.203606420148333,28.203606420148333,0.0,56.407212840296665,0.5,0.5,0.0
plot_1309,0.0377352268406403,38.53578181914485,0.0166984076975024,1.0000000000000002,0.0,8.0,0.2096933390821221,0.3985000140712841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951178963410625,0.0,0.0,0.0,0.0,0.0,0.0,35.58141620154639,22.21358888080992,0.0,57.79500508235631,0.615648638681558,0.38435136131844194,0.0
plot_131,0.200029382711139,17.250442872307886,0.0296070459532636,0.0,0.0,8.0,0.1982177739530291,0.3824091236544997,0.0,0.0,0.0,1.58052789631737,0.0,0.0,0.0,0.03777094252882039,0.0,0.0,0.0,0.0,0.0,0.0,1.58052789631737,1.58052789631737,0.0,32.78247302778967,32.78247302778967,0.0,65.56494605557934,0.5,0.5,0.0
plot_1310,0.2213043375410666,86.35246449839435,0.0410893696091361,0.0038734671260488,0.0,0.0,0.1752335660305206,0.2241836547413458,2.8772120965669106,1.9181413977112738,0.9590706988556369,3.11697977128082,4.315818144850366,1.6783737229973645,3.8362827954225476,0.0,0.0,0.0,0.1505254765389787,0.0,0.0,0.0,0.0,0.0,0.0,33.717739915062175,26.64282933609346,0.0,60.36056925115564,0.5586053997397752,0.4413946002602248,0.0
plot_1311,0.0463984463134422,45.36483299728585,0.0920459269562807,1.0,0.0,8.0,0.1726855079083246,0.2634034187598367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12096112049475466,0.0,0.0,0.0,0.0,0.0,0.0,24.787367095502198,24.787367095502198,0.0,49.574734191004396,0.5,0.5,0.0
plot_132,0.2048680646278384,53.10152606714308,0.0,0.0,0.0,0.0,0.2420274377183708,0.4695912690037871,0.0,0.6189214180232393,0.0,1.4441499753875584,1.4441499753875584,2.475685672092957,1.0315356967053988,0.955967574296967,0.0,0.0,0.0,0.0,0.0,0.6993359639223983,0.6932179538088195,1.3925539177312178,19.625,8.231938336369458,8.231938336369458,0.0,16.463876672738916,0.5,0.5,0.0
plot_1327,0.2516639595936229,16.613660161674108,0.0,0.0,0.0,0.0,0.2105183857340668,0.4433188988534818,0.0,14.549828312025918,4.849942770675306,4.849942770675306,0.0,9.699885541350612,43.649484936077755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.787617523173527,17.787617523173527,0.0,35.57523504634705,0.5,0.5,0.0
plot_1328,0.3403493145890946,20.60777348474776,0.0,0.0,0.0,0.0,0.2179209301326657,0.456394860612273,0.0,0.0,0.0,5.415973873342035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_1329,0.1877879947928626,17.852852722939577,0.0,0.0,0.0,0.0,0.2781611060511093,0.5514015690024652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_133,0.1508972093802151,51.61843117264083,0.0,0.0,0.0,0.0,0.1544247512583665,0.2891208176111848,0.0,0.0,0.4464209982152088,0.8928419964304176,1.7856839928608352,3.1249469875064615,1.3392629946456265,0.9796572454997161,0.0,0.0,0.0,0.0,0.0,0.0,0.6889175136545591,0.6889175136545591,3.5,19.113310276659984,19.113310276659984,0.0,38.22662055331997,0.5,0.5,0.0
plot_1330,0.3636545329481279,56.05619888076609,0.0,0.0001910688301432,0.0,0.0,0.2958044059665872,0.6240680291320986,0.0,2.0440409053465975,2.0440409053465975,4.088081810693195,0.0,4.088081810693195,14.308286337426184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92273566258949,17.92273566258949,0.0,35.84547132517898,0.5,0.5,0.0
plot_1331,0.3195541443100083,36.81479286059771,0.0,0.0,0.0,0.0,0.2946576663254316,0.6178688362787369,2.774856470549061,0.0,0.0,11.099425882196243,2.774856470549061,0.0,2.774856470549061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_1335,0.1167849294252724,43.798366332585175,0.0,0.0,0.0,8.0,0.1702329939566666,0.3409878199037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.309240753564726,26.309240753564726,0.0,52.61848150712945,0.5,0.5,0.0
plot_1336,0.1063064695686343,11.07324084859847,0.0127161404542387,0.0,0.0,5.0,0.1809149004709918,0.3621326973600182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.089818233522205,22.089818233522205,0.0,44.17963646704441,0.5,0.5,0.0
plot_134,0.3164104831819616,36.7995648150681,0.0,0.0,0.0,0.0,0.2645540817045046,0.5556074990258832,1.9030364850154906,17.127328365139416,0.0,0.9515182425077453,0.0,4.757591212538727,11.418218910092943,0.0,0.0,0.0,0.0,1.2655192625353013,0.0,1.5795202825628574,2.2170375050430464,6.9651135351566955,6.0,10.502528131196147,10.502528131196147,0.0,21.005056262392294,0.5,0.5,0.0
plot_13427,0.3115509457411717,24.235133923769943,0.0,0.0,0.0,0.0,0.3098102194829503,0.6475124321843341,0.0,3.0401919455586746,0.6080383891117349,1.2160767782234698,0.0,1.2160767782234698,2.4321535564469396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9692501730161145,2.9692501730161145,0.0,5.938500346032229,0.5,0.5,0.0
plot_13428,0.3137110317595114,27.54737049261516,0.0,0.0,0.0,0.0,0.3557219057087651,0.7389506793528113,0.0,0.0,0.0,15.580753095700882,0.0,7.790376547850441,3.8951882739252204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.554458755192574,20.554458755192574,0.0,41.10891751038515,0.5,0.5,0.0
plot_1345,0.2111660913042574,19.447106550510973,0.0,0.0017301883780617,0.0,0.0,0.3675820843072522,0.7696417243864864,0.0,0.3162359322445541,0.0,0.9487077967336623,0.0,1.2649437289782164,0.0,0.0,0.0,0.0,0.0016384099578269243,0.0,0.0,0.0,0.0,0.0,0.0,15.208965625120689,15.208965625120689,0.0,30.417931250241377,0.5,0.5,0.0
plot_1346,0.1570272924131394,17.021212704617678,0.0,0.0,0.0,0.0,0.2594680657880222,0.534693368417827,0.0,0.0,0.0,0.8564554904363897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5835997498935368,0.5835997498935368,0.0,1.1671994997870736,0.5,0.5,0.0
plot_1348,0.5477811239539032,39.10425222029936,0.0,0.0,0.0,2.2857142857142856,0.1824540460894603,0.3738615468654673,0.0,24.514310228595942,6.1285775571489856,0.0,0.0,12.257155114297971,6.1285775571489856,1.00000068219151,0.0,0.0,0.0,0.0,0.0,0.0,17.467669625418417,17.467669625418417,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_135,0.3553782301349601,22.445347815901407,0.0,0.0,0.0,0.0,0.3655205508373508,0.7724297611200388,2.1156498853317762,6.346949655995328,0.0,4.2312997706635525,0.0,2.1156498853317762,2.1156498853317762,0.0,0.0,0.0,0.0,2.93017509118451,0.0,0.0,0.0,2.93017509118451,3.5,10.670817883118978,10.670817883118978,0.0,21.341635766237957,0.5,0.5,0.0
plot_136,0.4819640264496035,23.74150162116464,0.0,0.0,0.0,0.0,0.3203160259251698,0.6693516502040809,0.0,0.0,0.0,4.36672641803982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.723253537284865,13.723253537284865,0.0,27.44650707456973,0.5,0.5,0.0
plot_1363,0.5756408773390445,15.854476492348516,0.0,0.0,0.0,3.333333333333333,0.2781724942579022,0.5747743020545976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3340677448024384,0.3340677448024384,0.0,0.6681354896048768,0.5,0.5,0.0
plot_1364,0.198143627397301,22.1419157301008,0.0074743686514471,0.0,0.0,2.0,0.3489426906222574,0.7206274257650019,0.0,0.0,0.0,1.6853563320803646,0.0,0.5617854440267882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5252474805327298,1.5252474805327298,3.25,8.006201039626683,8.006201039626683,0.0,16.012402079253366,0.5,0.5,0.0
plot_1365,0.4924910184825855,26.041533287149747,0.0,0.0,0.0,0.0,0.2447030463877866,0.4907167141950815,0.0,0.0,0.0,0.0,0.0,4.497130830530122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92699361031885,16.92699361031885,0.0,33.8539872206377,0.5,0.5,0.0
plot_137,0.4499367648192003,20.3509415128046,0.0,0.0,0.0,8.0,0.1748229599938362,0.3639584388751916,0.0,0.0,0.0,5.323141292139318,5.323141292139318,5.323141292139318,0.0,0.0,0.0,0.0,0.0,0.0,7.372550689612955,0.0,8.904557260363603,16.277107949976557,3.5,19.950037369234636,19.950037369234636,0.0,39.90007473846927,0.5,0.5,0.0
plot_1379,0.7080002607725939,14.53854259508126,0.0,0.0,0.0,3.2,0.1961486310138207,0.3905934689196016,2.7832902387228042,8.349870716168413,2.7832902387228042,0.0,0.0,0.0,2.7832902387228042,1.000001187626494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_138,0.5179535468774764,27.06112264183638,0.0,0.0,0.0,2.0,0.2140574499046388,0.447381791454753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.657953899158045,0.0,12.145216803404342,17.5,2.426149146922084,2.426149146922084,0.0,4.852298293844168,0.5,0.5,0.0
plot_1380,0.0,0.0,0.0,0.7299768994542422,0.0,8.0,0.1009765693294837,0.1965179794623448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.320422777160255,6.870639298133492,0.0,20.191062075293747,0.659718776926521,0.3402812230734789,0.0
plot_1381,0.2576883416315479,63.76256964057431,0.0011321998115229,0.0,0.0,9.714285714285714,0.126260189504536,0.2440231546011178,0.0,1.258920236702183,0.0,1.258920236702183,0.0,2.517840473404366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0105373574654617,1.8868155624743372,3.5,23.867547944825958,11.44077636975865,0.0,35.30832431458461,0.6759750967555015,0.32402490324449845,0.0
plot_1382,0.0,0.0,0.01707101272399,0.0,0.0,11.333333333333334,0.090338910343471,0.1588911982742396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.254749933547178,25.254749933547178,0.0,50.509499867094355,0.5,0.5,0.0
plot_1384,0.173119463196062,9.964280163070454,0.0,0.0,0.0,5.428571428571429,0.1618136290598226,0.3312975883869075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.686589646165953,6.686589646165953,3.5,21.922806478731765,21.922806478731765,0.0,43.84561295746353,0.5,0.5,0.0
plot_1385,0.2017682926362075,16.449936092429084,0.0,0.0,0.0,8.0,0.1394158062303742,0.2837210277341651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.005815320467473,24.005815320467473,0.0,48.011630640934946,0.5,0.5,0.0
plot_1386,0.2966084637425738,19.55756633331732,0.0,0.0,0.0,3.4285714285714284,0.2228599169942153,0.4618383393522246,0.0,0.0,2.4273435395038025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.091184587670472,17.091184587670472,0.0,34.182369175340945,0.5,0.5,0.0
plot_1387,0.2287373159715867,20.423892563809687,0.0,0.0,0.0,4.0,0.2228635694889736,0.4634219877532748,0.0,0.0,0.0,0.0,3.612729814775343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.612729814775343,0.0,4.166155716697001,4.166155716697001,0.0,8.332311433394002,0.5,0.5,0.0
plot_139,0.1929176134552251,20.09403574622338,0.0,0.0,0.0,0.0,0.3342207359136586,0.7050825083795589,0.0,0.0,1.3469591723205279,2.6939183446410557,0.0,1.3469591723205279,1.3469591723205279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.865538453663931,1.865538453663931,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_14,0.5963339825933571,10.643688421012945,0.000369664550354,0.0,0.0,1.6666666666666667,0.2728910435328624,0.5653049687560855,0.0,0.8628045808020803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.340952811436502,8.340952811436502,0.0,16.681905622873003,0.5,0.5,0.0
plot_1403,0.2629077702974878,50.02206246504417,0.0,0.0,0.0,13.428571428571429,0.0973740128079451,0.1901017744938463,0.6884510951880022,0.0,0.6884510951880022,2.7538043807520087,1.3769021903760044,3.442255475940011,2.7538043807520087,0.8955453181071996,0.0,0.0,0.0,0.0,0.0,0.0,4.508498345625084,4.508498345625084,4.125,11.089131844440931,11.089131844440931,0.0,22.178263688881863,0.5,0.5,0.0
plot_1404,0.3253599040979125,79.4705208596028,0.0,0.0,0.0,0.0,0.1528419281632533,0.220226729251674,0.0,0.2881249032980794,0.2881249032980794,1.1524996131923175,1.728749419788476,3.457498839576952,0.2881249032980794,0.9610153334017671,0.0,0.0,0.0,0.0,0.0,0.0,0.8293514835051281,0.8293514835051281,3.25,26.677395069127016,26.677395069127016,0.0,53.35479013825403,0.5,0.5,0.0
plot_1406,0.581124656749102,17.992768221775872,0.0,0.0,0.0,0.0,0.2999980734612334,0.6179444132471855,0.0,0.0,0.0,33.890263327346055,0.0,23.72318432914224,10.167078998203817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.507405022537025,4.507405022537025,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_1407,0.2362714278870046,17.99891893506155,0.0,0.0,0.0,4.8,0.2192128076646185,0.4513420614769301,0.0,0.0,0.49589916188082656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2815911063206924,2.2815911063206924,0.0,4.563182212641385,0.5,0.5,0.0
plot_14226,0.0029179498013991,22.42413253197364,0.0030205536310658,0.984996050765371,0.0,12.0,0.1180710384811275,0.2154856295640734,0.023652902735077388,0.0,0.0,0.023652902735077388,0.07095870820523217,0.023652902735077388,0.023652902735077388,0.0,0.0,0.0,0.018089223786621107,0.0,0.0,0.0,0.023652902735077388,0.023652902735077388,0.0,1.4656800197232023,0.6135674674450382,0.0,2.0792474871682405,0.7049088811064693,0.2950911188935307,0.0
plot_1423,0.0209423055517835,8.799019953386212,0.0,0.9909779687264784,0.0,0.0,0.2321133040129537,0.4865866755843416,0.0,0.0,0.0,1.5618423179614211,0.7809211589807106,0.7809211589807106,0.0,0.0,0.0,0.0,0.9465033114494305,0.0,0.0,0.0,0.0,0.0,0.0,26.751152459984954,6.464916800031542,0.0,33.216069260016496,0.8053677950445022,0.19463220495549782,0.0
plot_14320,0.7221586590183984,30.321973533929345,0.0320534565146892,0.0,1.0,1.3333333333333333,0.1994596290004961,0.3779685612304182,0.0,11.133708415599067,0.0,0.0,0.0,3.7112361385330224,0.0,0.0,0.0,0.0,0.0,0.0,21.005596544096907,0.0,3.7112361385330224,24.716832682629928,1.0,40.25684285428736,0.0,0.0,40.25684285428736,1.0,0.0,0.0
plot_1440,0.154755957610064,9.660032999916798,0.0,0.0,0.0,0.0,0.2647874218182844,0.5495343373739654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050163475362406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.757455861059768,21.757455861059768,0.0,43.514911722119535,0.5,0.5,0.0
plot_1446,0.1859515194777276,12.852371956438892,0.0,0.0,0.0,4.571428571428571,0.2000895495660553,0.4130309037975831,0.0,1.0185622789719855,0.0,0.0,0.0,1.0185622789719855,2.037124557943971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0185622789719855,0.0,13.995053352079598,13.995053352079598,0.0,27.990106704159196,0.5,0.5,0.0
plot_1447,0.2183531776545101,36.301755523707165,0.0,0.0,0.0,3.4285714285714284,0.1690294458441106,0.3445722447329442,0.0,0.0,2.131743905077707,1.0658719525388536,0.0,0.0,3.197615857616561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835219393753351,2.835219393753351,3.0,8.935987329618948,8.935987329618948,0.0,17.871974659237896,0.5,0.5,0.0
plot_1448,0.2887059513429365,15.994916814754328,0.0,0.0,0.0,8.0,0.1263950383446205,0.2545588788610614,0.0,0.0,0.0,17.098839843716604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.840946591773749,11.840946591773749,3.5,41.84071671508342,41.84071671508342,0.0,83.68143343016683,0.5,0.5,0.0
plot_1449,0.2543300261510828,45.276142807611535,0.0,0.0115700412231205,0.0,8.0,0.137910372506852,0.2812285222374489,1.6176622838803187,3.2353245677606375,3.2353245677606375,12.94129827104255,1.6176622838803187,0.0,3.2353245677606375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.423629356700752,5.423629356700752,3.65,21.73480231744935,21.73480231744935,0.0,43.4696046348987,0.5,0.5,0.0
plot_1450,0.5656823858563194,22.112281331907788,0.0,0.0,0.0,8.0,0.1335570127331666,0.2662357902006877,0.0,0.0,0.0,0.0,0.0,10.296646382273293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.296646382273293,0.0,25.065892942062995,25.065892942062995,0.0,50.13178588412599,0.5,0.5,0.0
plot_1451,0.4664692096319207,19.855668804839905,0.0,0.0,0.0,3.75,0.1919327577895118,0.3993296284211373,0.0,16.556291390728475,0.0,66.2251655629139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.735365713107157,0.0,0.0,0.0,26.735365713107157,5.0,44.73117850346613,44.73117850346613,0.0,89.46235700693227,0.5,0.5,0.0
plot_1453,0.3869979551571362,17.97797192291162,0.0,0.0,0.0,0.0,0.2459524716310844,0.5077624480690766,0.0,8.335961476743362,6.946634563952802,1.3893269127905603,1.3893269127905603,1.3893269127905603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_1454,0.3603659354669017,12.725366333316677,0.0,0.0,0.0,0.0,0.2255499052174018,0.4527630671497819,0.0,0.0,0.0,14.145805532896071,0.0,4.715268510965357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_1455,0.0833682046222139,17.19805356727695,0.0,0.0,0.0,0.0,0.3228455789679411,0.6239076754843135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_1456,0.9232848985244484,16.55585312118351,0.0,0.0,0.0,0.0,0.2447882257025459,0.5097888534130651,0.0,0.0,0.0,28.054163237824497,0.0,9.351387745941498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_1459,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.1287822906213868,0.2566032489999072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1897062543192,64.1897062543192,0.0,128.3794125086384,0.5,0.5,0.0
plot_1460,0.2554817025824852,20.3447191577848,0.0,0.0,0.0,0.0,0.1520373273802819,0.3116280767180868,0.0,0.0,0.0,0.0,0.0,3.7627934978928357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_1461,0.449919716836788,25.187889066972986,0.0,0.0,0.0,3.0,0.1931369866872171,0.4000453593049269,13.093818299265765,17.45842439902102,21.823030498776276,9.820363724449324,12.002666774326952,17.45842439902102,16.367272874082207,0.0,0.0,0.0,0.0,0.0,1.511244862040257,1.8813008739782506,14.51208329453393,24.962798124332277,14.073333333333332,17.974755966945946,17.974755966945946,0.0,35.94951193389189,0.5,0.5,0.0
plot_1462,0.5162933806602298,25.997102348766525,0.0,0.0,0.0,0.0,0.3181007199892152,0.6630871333093671,0.0,28.20374384554018,8.058212527297195,0.0,0.0,0.0,16.11642505459439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_1463,0.4144693310445642,23.143912809072567,0.0,0.0,0.0,2.5,0.2076164849408489,0.4298452720907753,0.0,7.3357345637805444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.756526969828125,0.0,0.0,9.756526969828125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_1464,0.5503763338371125,27.1675663332358,0.0,0.0,0.0,10.0,0.1375797533039766,0.2842356369717999,39.52725404166172,0.0,19.76362702083086,39.52725404166172,0.0,0.0,19.76362702083086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.102315061777038,31.102315061777038,4.0,22.2748193689874,22.2748193689874,0.0,44.5496387379748,0.5,0.5,0.0
plot_1465,0.3664753047677151,23.230634720694407,0.0,0.0,0.0,5.0,0.1763768330943723,0.3664483929874941,16.49919978881024,19.79903974657229,0.0,0.0,0.0,9.899519873286145,29.698559619858436,0.0,0.0,0.0,0.0,5.693583919701087,0.0,0.0,15.257874564218898,20.951458483919986,3.8,28.902773534647455,28.902773534647455,0.0,57.80554706929491,0.5,0.5,0.0
plot_1466,0.5795689251506868,20.509890403491887,0.0,0.0,0.0,10.0,0.1169985985858412,0.2316827561166842,0.0,11.710836036584652,0.0,0.0,0.0,0.0,19.51806006097442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.741374179534612,11.741374179534612,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_14725,0.31566261596541,141.06583299968875,0.0378539714110838,0.0,0.0,0.0,0.3555297108100306,0.6847708610729288,0.0,0.0,0.0,6.964418784430346,0.0,6.964418784430346,0.0,0.0,0.7599155089578988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.813789106501153,14.813789106501153,0.0,29.627578213002305,0.5,0.5,0.0
plot_14726,0.1719375518767147,141.06583299989396,0.0149893043384886,0.0927260795161302,0.0,0.0,0.4296003017837633,0.8479128783673163,3.8774718883288095,0.0,0.0,0.0,3.8774718883288095,2.5849812588858727,0.0,0.0,0.8615909754858867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.202469814045905,30.784493400339084,0.0,62.986963214384986,0.5112561103230246,0.4887438896769754,0.0
plot_14727,0.9685201553557766,41.70368004680618,0.0,0.0,0.0,0.0,0.2045285567526572,0.4278969673868572,0.0,0.0,0.0,0.0,12.368889768454384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18295712073494,14.18295712073494,0.0,28.36591424146988,0.5,0.5,0.0
plot_14728,0.3864552816650066,30.57949966618647,0.0,0.0,0.0,11.142857142857142,0.1537115049626282,0.3104649951550468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.72379298419392,93.72379298419392,0.0,187.44758596838784,0.5,0.5,0.0
