unit_id,poi_food_density,poi_retail_density,poi_office_density,poi_public_service_density,poi_leisure_density,poi_transport_density,poi_life_service_density,landuse_residential_ratio,landuse_commercial_ratio,landuse_public_ratio,landuse_green_ratio,vitality_food_weighted_density,vitality_retail_weighted_density,vitality_leisure_weighted_density,vitality_life_service_weighted_density,meituan_vitality_proxy,meituan_rating_mean
plot_11811,0.0,0.0,0.0,5.125931317646275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5497074374700452,3.5497074374700452,3.5
plot_11923,5.5147464319590584,5.5147464319590584,5.5147464319590584,16.544239295877176,5.5147464319590584,16.544239295877176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.154479077052038,8.233295568848654,17.38777464590069,19.25
plot_9111,1.5768120329679862,11.037684230775902,3.1536240659359724,0.0,0.0,0.0,4.730436098903958,0.0,0.0,0.0,0.0,2.2533810421326237,0.0,0.0,2.0971600038474216,4.350541045980045,3.25
plot_16718,0.0,0.0,1.3209027577807777,2.6418055155615554,0.0,2.6418055155615554,1.3209027577807777,0.003032780062987448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_8994,0.0,4.011585458805029,40.11585458805028,4.011585458805029,8.023170917610058,24.06951275283017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979883237278865,23.51698763929862,30.496870876577486,11.02
plot_9833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_3479,0.0,0.798799883055697,0.0,3.9939994152784855,0.798799883055697,3.195199532222788,4.792799298334183,0.9674831218668453,0.0,0.0,0.0,0.0,4.257603376686865,0.0,3.559402614685797,7.817005991372663,1.9375
plot_3749,0.0,0.0,3.8203809683901677,11.461142905170503,2.546920645593445,12.734603227967225,2.546920645593445,0.955113317123692,0.0,0.0,0.0,0.0,0.0,0.0,1.2734603227967225,1.2734603227967225,0.0
plot_3733,2.956943939299855,0.0,0.5913887878599711,1.774166363579913,0.5913887878599711,3.548332727159826,3.548332727159826,0.7896421842670772,0.0,0.0,0.0,0.0,0.0,0.0,0.8190734711860599,0.8190734711860599,3.5
plot_3742,9.854566310391245,9.854566310391245,102.48748962806896,9.854566310391245,3.941826524156498,5.912739786234748,23.65095914493899,0.0791118353910935,0.0,0.0,0.0,8.149160862994474,0.0,6.923772210461965,28.05527719820756,45.09912353374225,7.417647058823529
plot_9809,0.0,9.713924911360435,0.0,2.4284812278401087,0.0,2.4284812278401087,7.285443683520326,0.42258266963990243,0.0,0.0,0.0,3.734093739452525,0.0,0.0,10.895177151455874,14.6292708909084,3.875
plot_9808,0.0,11.930504809484752,0.0,14.91313101185594,0.0,2.982626202371188,23.861009618969504,0.0,0.0,0.0,0.0,5.586345160265558,0.0,0.0,7.933785698307361,13.520130858572918,3.5
plot_3739,0.0,0.5341917438529221,0.0,1.0683834877058442,0.0,1.6025752315587662,1.0683834877058442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0683834877058442,1.0683834877058442,0.0
plot_9271,1.9547905808415862,0.9773952904207931,0.48869764521039655,1.4660929356311898,2.9321858712623796,3.420883516472776,0.0,0.0,0.004882230431639986,0.0,0.0,0.6499678681298274,0.6768462386163993,0.841591474182844,2.9482130983235426,5.116618679252613,9.485714285714284
plot_9269,0.0,0.0,0.0,4.832365249495018,0.0,2.416182624747509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_9849,9.933939303630854,9.933939303630854,0.0,0.0,0.0,0.0,29.801817910892563,0.0,0.0,0.0,0.0,15.36252853336985,0.0,0.0,29.89697109596865,45.2594996293385,3.1666666666666665
plot_9848,0.0,15.192719648744323,5.064239882914774,15.192719648744323,10.128479765829548,5.064239882914774,5.064239882914774,0.0287127808252992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_9862,0.0,3.7413597972182995,3.7413597972182995,1.8706798986091497,0.0,5.612039695827449,3.7413597972182995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.258509187930267,8.363837819621455,14.0
plot_18857,1.1032291517271053,4.412916606908421,1.1032291517271053,1.1032291517271053,1.1032291517271053,1.1032291517271053,3.309687455181316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6483885636469675,3.4797489555139625,16.5
plot_9853,0.0,0.0,0.0,7.184966176771722,0.0,7.184966176771722,0.0,0.0,0.8037679807355524,0.0,0.0,0.0,0.0,0.0,3.592483088385861,3.592483088385861,0.0
plot_8967,9.498531798370594,13.56933114052942,0.0,0.0,1.356933114052942,2.713866228105884,8.141598684317652,0.0,0.0,0.0,0.0,5.780144345742679,7.360280724993789,2.252508969327884,9.163495121575195,26.808938130967434,6.2
plot_9807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349569020015894,0.0,0.0,0.0,47.30802491092157,0.0,0.0,0.0,47.30802491092157,4.0
plot_9112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9855101743044097,0.0,0.0,0.0,2.9855101743044097,3.0
plot_3740,0.0,0.0,0.0,1.7283993293810602,0.0,1.7283993293810602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3938330711927684,2.3938330711927684,3.5
plot_3487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_3480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_3741,0.0,0.0,0.0,2.0401293442004222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.825579141717585,0.0,0.0,0.0,2.825579141717585,3.5
plot_9822,1.12009301252376,3.36027903757128,0.0,2.24018602504752,2.24018602504752,3.92032554383316,5.0404185563569195,0.8854573378108107,0.0,0.0,0.0,1.4154434316749607,0.0,1.8593544007894418,12.248930844149067,16.26859052994177,6.309523809523809
plot_6764,26.872088857040488,8.957362952346829,0.0,8.957362952346829,53.744177714080976,0.0,44.78681476173414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_16948,0.0,0.0,0.0,4.422802199017253,0.0,0.0,0.0,0.09195341739079776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6765,9.450902561194592,9.450902561194592,0.0,0.0,3.150300853731531,0.0,18.901805122389185,0.6476886642944447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6276,36.82156270712129,0.0,36.82156270712129,0.0,12.273854235707097,36.82156270712129,49.095416942828386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6836,23.50475481602632,11.75237740801316,29.380943520032904,5.87618870400658,1.9587295680021934,11.75237740801316,41.13332092804606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10970,4.480979362849544,8.961958725699088,15.683427769973404,29.126365858522036,4.480979362849544,13.442938088548631,22.40489681424772,0.0,0.931901426139781,0.0,0.0,0.0,0.0,0.0,29.799871784834146,29.799871784834146,3.0
plot_9852,18.32235900372173,22.90294875465216,27.483538505582594,52.67678213569997,11.45147437732608,0.0,29.77383338104781,0.0,0.0,0.0,0.0,0.0,0.0,7.765670306800715,20.365262986125437,37.38197795403654,13.0
plot_8971,0.0,0.0,0.0,10.014746714537155,2.503686678634289,10.014746714537155,0.0,0.12040367994355028,0.0,0.0,0.0,0.0,0.0,8.516856607648453,0.0,8.516856607648453,47.5
plot_9838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.64886091610855,37.25221227036768,81.90107318647622,18.25
plot_17090,0.0,0.0,0.0,1.2385649491073663,0.6192824745536831,3.715694847322099,1.2385649491073663,0.9474101131252501,0.0,0.0,0.0,0.0,0.0,0.0,2.1654379130107966,2.1654379130107966,1.0
plot_9839,0.0,0.0,0.0,2.2852494006933446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7488,5.613696296223526,4.210272222167644,0.0,25.261633333005868,4.210272222167644,11.227392592447051,7.017120370279407,0.0,0.0,0.0,0.0,1.9973591318081032,0.0,4.75872340995407,6.078786452312321,19.823920882872784,21.0
plot_9113,6.162226782270041,18.48668034681012,0.0,6.162226782270041,0.0,0.0,18.48668034681012,0.0,0.9081743470250755,0.0,0.0,0.0,0.0,0.0,8.195761620419155,8.195761620419155,3.0
plot_9837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_8979,0.0,2.3106241342380196,1.1553120671190098,3.46593620135703,0.0,2.3106241342380196,11.553120671190099,0.87864124112979,0.0,0.0,0.0,1.6001072129598286,0.0,0.0,3.6722440077884593,5.2723512207482885,3.5
plot_12135,8.751662815935028,0.0,0.0,0.0,8.751662815935028,35.00665126374011,0.0,1.0000015761267351,0.0,0.0,0.0,0.0,0.0,0.0,12.121053000070013,12.121053000070013,3.5
plot_11870,12.586809652824323,12.586809652824323,0.0,22.026916892442564,0.0,3.146702413206081,15.733512066030404,0.9544818690484662,0.0,0.0,0.0,4.358182842290422,0.0,0.0,16.448368290843327,20.806551133133752,4.0
plot_19724,15.704781517042635,9.815488448151646,0.0,0.0,9.815488448151646,11.778586137781977,11.778586137781977,0.9708506591974774,0.0,0.0,0.0,3.026307472706205,0.0,0.0,6.303303922698448,9.329611395404653,4.166666666666667
plot_11869,0.0,13.371307847620574,0.0,0.0,2.674261569524115,2.674261569524115,0.0,0.004927611111265605,0.0,0.0,0.0,0.0,2.674261569524115,0.0,0.0,2.674261569524115,0.0
plot_19847,0.0,0.0,0.0,2.599698434981542,0.8665661449938474,1.7331322899876949,1.7331322899876949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11925,0.0,14.368559293296778,57.47423717318711,11.494847434637423,0.0,2.8737118586593557,2.8737118586593557,0.0,0.0,0.0,0.0,0.0,11.782218620503357,3.980090924243208,0.0,18.636021403405923,2.7
plot_11804,0.0,4.520632165201982,0.0,0.0,9.041264330403964,0.0,4.520632165201982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_16819,0.0,0.0,0.0,6.645622196378136,19.936866589134407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6640,4.772221851049411,1.5907406170164704,1.5907406170164704,0.0,1.5907406170164704,0.0,1.5907406170164704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_9841,0.0,8.697713153769046,2.1744282884422614,4.348856576884523,2.1744282884422614,6.523284865326784,8.697713153769046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0650298894258805,3.0650298894258805,3.0
plot_6639,2.507566582161673,0.0,0.0,0.0,7.522699746485018,5.015133164323346,7.522699746485018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6630,11.187471821555349,12.306219003710885,2.23749436431107,3.3562415464666047,0.0,2.23749436431107,19.018702096644095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6631,0.0,0.0,0.0,2.804671460785084,0.0,8.414014382355251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6773,0.0,0.0,0.0,0.5122383998491971,0.5122383998491971,2.561191999245985,0.5122383998491971,0.9648602060264292,0.009121275453248465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_9887,0.0,0.0,10.39755033714057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6774,8.47371453750466,0.0,29.658000881266315,4.23685726875233,0.0,0.0,0.0,0.0,0.9044431899530856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6840,0.8006323928393574,2.935652107077644,0.2668774642797858,1.8681422499585005,1.334387321398929,2.1350197142382865,8.006323928393574,0.9353495730614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6643,0.0,0.0,0.0,0.0,0.0,7.564682765572373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6642,1.9324455678394679,11.594673407036806,1.9324455678394679,3.8648911356789357,3.8648911356789357,11.594673407036806,34.78402022111042,0.0,0.7719868244155756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_12082,0.0,3.176726034381706,1.588363017190853,1.588363017190853,1.588363017190853,0.0,4.765089051572559,0.0,0.0,0.0,0.0,0.0,0.0,2.636682608536816,4.399765557618663,7.036448166155478,14.0
plot_11601,12.406024365431854,8.270682910287903,0.0,0.0,4.135341455143951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.500004135341456,0.0,5.727447915374373,11.227452050715828,3.25
plot_11600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_19461,18.57877050341501,32.51284838097627,20.90111681634189,4.644692625853753,2.3223463129268764,6.96703893878063,20.90111681634189,0.0,0.0,0.0,0.0,3.405828858185618,3.216449643403724,4.030600142932909,9.649348930211172,26.479668767118913,13.4375
plot_19418,0.0,0.0,0.0,6.049067007027503,0.0,1.5122667517568757,0.0,0.0,0.0,0.0,0.0,0.0,2.011314779836645,0.0,2.094489451183273,4.105804231019918,3.25
plot_12086,5.362756993370292,4.0220677450277185,0.0,1.340689248342573,0.0,1.340689248342573,0.0,0.0,0.0,0.0,0.0,5.96581126779554,0.0,0.0,0.0,5.96581126779554,3.9
plot_19514,0.0,3.0032510192283146,0.0,0.0,0.0,1.5016255096141573,3.0032510192283146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_16775,0.0,0.0,0.0,0.0,0.0,16.7444165742933,13.395533259434641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.276406782158489,9.276406782158489,3.5
plot_17019,10.984122450997084,5.492061225498542,5.492061225498542,0.0,10.984122450997084,16.476183676495626,5.492061225498542,0.0,0.0,0.0,0.0,16.01245322161318,7.304441429913061,9.47718926348785,0.0,32.79408391501409,11.425
plot_10371,0.0,0.0,0.0,3.6329684622007794,0.0,0.0,3.6329684622007794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_16120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_16117,9.079312332883907,0.0,0.0,0.0,0.0,18.158624665767814,9.079312332883907,0.0,0.0,0.0,0.0,6.9983248681868515,0.0,0.0,12.82452867019852,19.82285353838537,4.0
plot_10916,0.3578201595877912,0.0,0.3578201595877912,0.0,0.0,0.3578201595877912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578201595877912,0.3578201595877912,0.0
plot_10967,0.0,0.0,0.3022706876325646,0.3022706876325646,0.9068120628976938,6.649955127916421,0.6045413752651292,0.828970670576043,0.0,0.0,0.0,0.0,0.0,0.0,1.371782069470419,1.371782069470419,3.5
plot_10910,0.0,0.0,0.3012583561536538,0.6025167123073076,0.0,0.6025167123073076,0.0,0.0009098453231552198,0.0,0.0,0.0,0.0,0.3012583561536538,0.0,0.8203690686995455,1.1216274248531994,1.6666666666666667
plot_10911,7.739496974912068,4.9251344385804074,7.739496974912068,2.8143625363316613,0.0,4.221543804497492,4.9251344385804074,0.0,0.1120085652699717,0.0,0.0,5.230489957516846,0.0,2.417032868325551,1.9861795549113084,10.852282954477813,19.119999999999997
plot_10972,0.0,0.0,2.4831394829110343,7.449418448733103,0.0,4.9662789658220685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10601,13.684477013499736,0.0,0.0,6.842238506749868,6.842238506749868,6.842238506749868,0.0,0.0,0.4275037058392289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_16831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10971,0.0,0.0,1.7852839047729563,3.5705678095459126,1.7852839047729563,1.7852839047729563,1.7852839047729563,0.0,0.005326692187189218,0.0,0.0,0.0,2.374427593348032,2.963571281923108,2.4726182081105446,7.810617083381684,12.166666666666666
plot_11771,0.0,0.0,0.0,0.0,0.0,13.592866463679862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.048658679693254,19.048658679693254,3.6
plot_12083,52.02552719200888,34.68368479467259,69.36736958934517,86.70921198668147,69.36736958934517,0.0,34.68368479467259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.42494450610432,64.42494450610432,2.1666666666666665
plot_11504,0.0,0.0,2.5568973584693393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_12084,0.0,8.766470005522876,0.0,0.0,8.766470005522876,0.0,17.532940011045753,0.0,0.0,0.0,0.0,0.0,8.766470005522876,0.0,0.0,8.766470005522876,0.0
plot_10609,0.0,0.0,0.0,30.093892945991495,10.03129764866383,0.0,60.18778589198299,0.0,0.0,0.0,0.0,0.0,0.0,34.13412299160339,11.684233542669679,55.849654182936895,18.75
plot_10494,1.4487189702505558,18.833346613257227,0.0,4.3461569107516675,0.0,0.0,17.38462764300667,0.0,0.0,0.0,0.0,0.0,1.4487189702505558,0.0,8.27210799128107,11.169545931782181,1.9166666666666667
plot_12085,22.87143205659917,15.247621371066113,60.990485484264454,15.247621371066113,15.247621371066113,22.87143205659917,22.87143205659917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.623810685533057,7.623810685533057,0.0
plot_11954,11.43719834389368,15.24959779185824,3.81239944796456,11.43719834389368,7.62479889592912,7.62479889592912,22.87439668778736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81239944796456,3.81239944796456,0.0
plot_11953,0.0,8.63376789965095,1.2333954142358499,1.2333954142358499,0.0,1.2333954142358499,1.2333954142358499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_8790,2.964359505663409,17.78615703398045,0.0,0.0,1.4821797528317044,2.964359505663409,10.37525826982193,0.0,0.0,0.0,0.0,2.0528189576719105,0.0,0.0,4.218334631092758,6.271153588764668,3.5
plot_8786,0.0,0.0,0.0,19.484062037253526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_8788,0.0,0.0,0.0,0.0,0.0,0.0,12.283452960516888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10600,36.76876126043314,44.12251351251977,0.0,0.0,14.707504504173254,22.061256756259883,29.41500900834651,0.0,0.1873941702768666,0.0,0.0,0.0,0.0,0.0,9.780490495275215,9.780490495275215,3.0
plot_19780,0.0,5.244003482018312,5.244003482018312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_8787,0.0,0.0,0.0,0.0,11.223470521554676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10599,0.0,0.0,0.0,0.0,0.0,15.460132184130174,0.0,0.0,0.5298343318655215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_8789,21.348362580590067,0.0,0.0,14.232241720393377,0.0,0.0,7.1161208601966885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10598,4.483148963832196,22.41574481916098,2.241574481916098,8.966297927664392,0.0,0.0,6.724723445748294,0.0,0.2515385274707796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10372,14.498006524102937,0.0,0.0,14.498006524102937,0.0,43.49401957230881,57.99202609641175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_19958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.657103074993472,0.0,0.0,0.0,11.657103074993472,3.5
plot_10608,46.67517192021658,31.116781280144384,31.116781280144384,31.116781280144384,0.0,15.558390640072192,15.558390640072192,0.0,0.0,0.0,0.0,65.33083325281032,0.0,27.07936508695627,37.10676167657218,145.07535065641096,8.571428571428571
plot_10365,9.087301707503991,3.029100569167997,4.543650853751996,12.116402276671987,7.572751422919993,3.029100569167997,6.058201138335994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195304288297676,4.195304288297676,3.5
plot_16750,0.0,2.651450873918208,7.954352621754625,2.651450873918208,0.0,23.863057865263873,23.863057865263873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.886613246201615,7.886613246201615,3.75
plot_8840,27.159574137877517,27.159574137877517,73.71884408852469,23.279634975323585,7.759878325107862,11.639817487661793,31.039513300431448,0.0,0.0,0.0,0.0,0.0,0.0,6.440699009839526,16.22963742841883,22.670336438258357,13.675
plot_11661,0.0,4.327749094418502,0.0,4.327749094418502,0.0,8.655498188837004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.327749094418502,4.327749094418502,0.0
plot_10781,27.022644976490298,3.8603778537843283,50.18491209919627,30.883022830274626,27.022644976490298,23.16226712270597,46.32453424541194,0.0,0.0,0.0,0.0,0.0,0.0,6.692199961915037,38.892761783698994,45.58496174561403,7.9375
plot_10366,0.0,35.09018176714155,17.545090883570776,0.0,0.0,0.0,17.545090883570776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.22345941413293,102.22345941413293,1.3
plot_5948,0.0,15.469499303872533,13.750666047886696,27.501332095773392,3.437666511971674,10.312999535915022,12.03183279190086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.896288899791378,12.88024263838249,22.6
plot_11482,0.0,0.0,0.0,18.361313935625237,6.120437978541745,0.0,30.602189892708726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476806600280318,8.476806600280318,3.5
plot_20027,0.0,0.0,0.0,2.57339317330259,0.0,0.0,0.0,0.0,0.8764634700800884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10377,0.0,2.2546541698701543,2.2546541698701543,24.801195868571696,0.0,6.7639625096104625,0.0,0.0,0.005771895213878943,0.0,0.0,0.0,0.0,0.0,14.623521445710923,14.623521445710923,2.3
plot_19490,5.427349499598376,10.854698999196753,0.0,0.0,5.427349499598376,0.0,5.427349499598376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.242732779020038,13.242732779020038,2.0
plot_11842,0.0,0.0,0.0,2.0054307063528034,2.0054307063528034,6.01629211905841,0.0,0.0,0.7929789208499611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11737,23.558420957571283,3.926403492928547,0.0,5.889605239392821,3.926403492928547,1.9632017464642735,0.0,0.0,0.0,0.0,0.0,0.0,3.926403492928547,0.0,5.330092741650502,12.515411133709744,7.3
plot_10376,0.0,0.0,1.7161342360199414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10942,7.356141458600249,11.034212187900375,3.6780707293001247,3.6780707293001247,3.6780707293001247,1.226023576433375,3.6780707293001247,0.007463803904749856,0.0,0.0,0.0,0.0,2.8566349330897634,0.0,1.226023576433375,16.31837380232822,8.909090909090908
plot_10374,0.0,5.1556224640782,0.0,0.0,0.0,5.1556224640782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1556224640782,5.1556224640782,0.0
plot_11481,0.0,4.100041000410004,0.0,12.300123001230013,0.0,2.050020500205002,6.150061500615006,0.6440574305358482,0.0,0.0,0.0,0.0,2.839278392783928,3.5610054572267154,5.230570720482977,11.63085457049362,13.5
plot_10375,0.0,4.284637005552889,4.284637005552889,12.853911016658667,0.0,4.284637005552889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10909,0.7066583469423954,0.7066583469423954,0.0,1.4133166938847908,2.119975040827186,9.186558510251139,2.119975040827186,0.8752178450529627,0.0,0.0,0.0,0.0,0.7066583469423954,0.0,0.7066583469423954,1.4133166938847908,0.0
plot_10602,2.136254590277051,2.136254590277051,0.0,2.136254590277051,0.0,10.681272951385255,4.272509180554102,0.0,0.5728721259687606,0.0,0.0,0.0,0.0,0.0,3.951199262264526,3.951199262264526,5.0
plot_10603,8.921541731626643,4.460770865813322,31.22539606069325,22.303854329066606,13.382312597439963,26.764625194879926,20.073468896159945,0.0,0.5841270341656104,0.0,0.0,3.2535515248330342,0.0,7.738375894773506,27.714812036215328,38.70673945582187,21.59090909090909
plot_10379,0.0,7.520889269947278,0.0,0.0,0.0,7.520889269947278,7.520889269947278,0.0,0.6544801296603342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10373,0.0,0.0,0.0,0.0,0.0,5.763306754883682,0.0,0.0,0.8509322297513496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11695,5.716054191460052,8.165791702085789,5.716054191460052,2.4497375106257366,4.0828958510428945,7.3492125318772095,17.148162574380155,0.8170651115838888,0.0,0.0,0.0,0.0,0.0,4.226360549045766,10.643188442167068,14.869548991212834,15.791666666666666
plot_9840,0.0,5.972502598038631,0.0,5.972502598038631,0.0,0.0,0.0,0.9752509675774638,0.0,0.0,0.0,8.271916098283503,0.0,9.914354312744127,0.0,18.18627041102763,19.25
plot_17051,3.574756499503109,5.957927499171848,1.1915854998343696,8.341098498840587,1.1915854998343696,10.724269498509326,3.574756499503109,0.010252628643737199,0.0,0.0,0.0,3.1696174295594233,1.6503459172706019,0.0,6.134566466692492,12.932561743247572,6.1875
plot_9408,39.66640552949693,0.0,0.0,9.916601382374232,9.916601382374232,9.916601382374232,19.833202764748464,0.0,0.0,0.0,0.0,0.0,0.0,16.461558294741227,0.0,16.461558294741227,35.0
plot_9042,0.0,0.9180991308355528,0.0,1.8361982616711057,0.0,13.771486962533292,0.0,0.8410092865727646,0.0,0.0,0.0,0.0,0.0,0.0,1.4261822925685792,2.950226849755597,26.75
plot_9409,24.65359330863549,8.5339361452969,10.430366399807323,12.326796654317745,16.11965716333859,3.7928605090208447,13.275011781572957,0.0,0.0,0.0,0.0,5.523362843507488,0.0,6.278661120944097,4.702916981261522,19.02719318421197,17.384615384615383
plot_7788,2.7064844661324066,2.7064844661324066,0.0,18.945391262926847,0.0,2.7064844661324066,9.472695631463424,0.047583173982405934,0.0,0.0,0.0,0.0,0.0,0.0,4.070494268759071,6.3168763756489685,14.166666666666666
plot_7790,0.0,0.0,0.0,4.368936280520661,0.0,1.456312093506887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8737901687283194,3.8737901687283194,3.0
plot_7789,21.41020805781415,11.528573569592234,6.587756325481276,1.646939081370319,0.0,4.940817244110957,0.0,0.0,0.0,0.0,0.0,2.2331479017383242,0.0,0.0,8.659334115612806,10.89248201735113,2.58
plot_11095,0.0,0.0,10.37129226301597,10.37129226301597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.467330429371499,7.467330429371499,4.0
plot_9016,0.0,1.1529238147943184,1.1529238147943184,0.0,3.458771444382955,2.3058476295886368,1.1529238147943184,0.043676864123852924,0.0,0.0,0.0,0.0,0.0,0.0,1.1529238147943184,1.1529238147943184,0.0
