origin_id,destination_id,flow,dist_m,day_type,t_id
plot_9733,plot_19015,3.9287108892703224e-08,0.03641684513038645,weekday,WD_AM
plot_16322,plot_17227,3.9287082006921536e-08,0.022625314433180402,weekday,WD_AM
plot_9181,plot_18578,3.928702289587071e-08,0.060295357682834255,weekday,WD_AM
plot_10088,plot_8898,3.928695923408541e-08,0.01637311577189579,weekday,WD_AM
plot_16826,plot_17019,3.928618433913706e-08,0.015549594050331692,weekday,WD_AM
plot_19093,plot_4626,3.9285710776988635e-08,0.035872858352384684,weekday,WD_AM
plot_3741,plot_7597,3.928541602711365e-08,0.03954969529907299,weekday,WD_AM
plot_5820,plot_10944,3.9285159102721656e-08,0.02978651207056536,weekday,WD_AM
plot_9181,plot_16030,3.9284513740824754e-08,0.03699157017078743,weekday,WD_AM
plot_10173,plot_6857,3.9284359498849375e-08,0.03969491779082412,weekday,WD_AM
plot_10716,plot_6857,3.928297892157701e-08,0.015613815636482335,weekday,WD_AM
plot_11849,plot_4626,3.9282757823477716e-08,0.02611663584499249,weekday,WD_AM
plot_113,plot_6857,3.928274553132778e-08,0.037123802700837434,weekday,WD_AM
plot_16314,plot_11217,3.928266023135686e-08,0.032007564329856894,weekday,WD_AM
plot_4121,plot_19015,3.928265482925938e-08,0.030434408061434715,weekday,WD_AM
plot_1144,plot_4626,3.9281901084802e-08,0.035451339918537245,weekday,WD_AM
plot_16399,plot_6857,3.928099438793281e-08,0.04984732891560397,weekday,WD_AM
plot_1689,plot_9470,3.9280485461399755e-08,0.03762266141636233,weekday,WD_AM
plot_10593,plot_6857,3.9280438758788736e-08,0.030269724316059118,weekday,WD_AM
plot_18295,plot_4626,3.9280405930195885e-08,0.03333582877115701,weekday,WD_AM
plot_9042,plot_6857,3.928039149174928e-08,0.009739198313006374,weekday,WD_AM
plot_17040,plot_10745,3.928033885996877e-08,0.006911049738648362,weekday,WD_AM
plot_8038,plot_11091,3.92801313248451e-08,0.027160708646319812,weekday,WD_AM
plot_17243,plot_7597,3.927992573284452e-08,0.021313465289573064,weekday,WD_AM
plot_20451,plot_9470,3.9279866604418566e-08,0.02095256597221526,weekday,WD_AM
plot_4643,plot_9470,3.927897219567641e-08,0.03198316972534535,weekday,WD_AM
plot_17277,plot_3171,3.9278804895442694e-08,0.035558937764358485,weekday,WD_AM
plot_406,plot_4626,3.927879676697725e-08,0.03314254753394861,weekday,WD_AM
plot_5866,plot_6857,3.927818419034008e-08,0.04512482297772106,weekday,WD_AM
plot_16322,plot_11780,3.927810458663699e-08,0.03847243657646943,weekday,WD_AM
plot_6759,plot_9733,3.927804497949009e-08,0.022935759528089877,weekday,WD_AM
plot_11812,plot_6768,3.927792233870923e-08,0.027595414985103844,weekday,WD_AM
plot_9612,plot_6857,3.9277438373297884e-08,0.04335799007807462,weekday,WD_AM
plot_5902,plot_6768,3.9277121302185936e-08,0.028042198798953626,weekday,WD_AM
plot_11831,plot_6768,3.927698693301519e-08,0.02593863821598815,weekday,WD_AM
plot_19199,plot_4675,3.927673084658536e-08,0.019062422182400587,weekday,WD_AM
plot_4919,plot_6768,3.927633551223819e-08,0.03223725903143319,weekday,WD_AM
plot_2714,plot_9470,3.9276237596305696e-08,0.05271248471141582,weekday,WD_AM
plot_20017,plot_19015,3.927597815706484e-08,0.047115210434105624,weekday,WD_AM
plot_10971,plot_7597,3.927507971555505e-08,0.02995843813352195,weekday,WD_AM
plot_8988,plot_12084,3.927311547613955e-08,0.02101753678146103,weekday,WD_AM
plot_8057,plot_9470,3.9272890271601077e-08,0.0311457490004672,weekday,WD_AM
plot_7985,plot_7597,3.9272573059684016e-08,0.012518111492149184,weekday,WD_AM
plot_18254,plot_6857,3.927199979162505e-08,0.02972833325651212,weekday,WD_AM
plot_920,plot_6857,3.9271623831073395e-08,0.021489829822507234,weekday,WD_AM
plot_653,plot_19015,3.92715180205436e-08,0.03259977050348729,weekday,WD_AM
plot_6253,plot_6768,3.927094975428679e-08,0.022094620571081747,weekday,WD_AM
plot_2171,plot_9470,3.9270833090739494e-08,0.04269342661172241,weekday,WD_AM
plot_9183,plot_4823,3.927022777546468e-08,0.03349821047354445,weekday,WD_AM
plot_16269,plot_4862,3.927013192115836e-08,0.022342890362934315,weekday,WD_AM
plot_952,plot_4675,3.927011971172528e-08,0.014237711569631061,weekday,WD_AM
plot_654,plot_6857,3.92698432313235e-08,0.028193550711117513,weekday,WD_AM
plot_2098,plot_10528,3.9268799212767005e-08,0.03459426556540463,weekday,WD_AM
plot_17040,plot_7802,3.9268707794409995e-08,0.023411652337458184,weekday,WD_AM
plot_8991,plot_6857,3.926843851367654e-08,0.007359973446288127,weekday,WD_AM
plot_17218,plot_7597,3.926802690617556e-08,0.02097924189526003,weekday,WD_AM
plot_4199,plot_7597,3.926772063551648e-08,0.0266584911500955,weekday,WD_AM
plot_72,plot_6857,3.926673572524624e-08,0.0344457371835799,weekday,WD_AM
plot_11757,plot_19015,3.926561511760981e-08,0.02153035043143217,weekday,WD_AM
plot_10910,plot_19015,3.9265402881032635e-08,0.025355165578050343,weekday,WD_AM
plot_103,plot_10944,3.926482556261944e-08,0.02796496528962913,weekday,WD_AM
plot_11842,plot_6857,3.926473889074832e-08,0.011320916310975362,weekday,WD_AM
plot_11672,plot_19015,3.9264381254728145e-08,0.03165494818729799,weekday,WD_AM
plot_18576,plot_6857,3.926428160002171e-08,0.04681885532582325,weekday,WD_AM
plot_11810,plot_4626,3.926349932565116e-08,0.012737426347579408,weekday,WD_AM
plot_18709,plot_6857,3.926344903277549e-08,0.04414634163825073,weekday,WD_AM
plot_18716,plot_4626,3.926326923911694e-08,0.02488284014094722,weekday,WD_AM
plot_5558,plot_6857,3.9263173061846525e-08,0.04414634163825073,weekday,WD_AM
plot_11605,plot_6857,3.9262794711431475e-08,0.002283686357619152,weekday,WD_AM
plot_18804,plot_9470,3.926155703787746e-08,0.023655023171629406,weekday,WD_AM
plot_10347,plot_4626,3.926082219587218e-08,0.03160352556313591,weekday,WD_AM
plot_19087,plot_6857,3.926015089436008e-08,0.03134142308863179,weekday,WD_AM
plot_963,plot_7597,3.9259663474714425e-08,0.024778972983761454,weekday,WD_AM
plot_7674,plot_6768,3.925964674403301e-08,0.007545425022489241,weekday,WD_AM
plot_2113,plot_19015,3.925945423696535e-08,0.03350352457056509,weekday,WD_AM
plot_7006,plot_6857,3.925913902314586e-08,0.050284063941776355,weekday,WD_AM
plot_17277,plot_11054,3.925891689805044e-08,0.026136692002821333,weekday,WD_AM
plot_225,plot_4626,3.92585608623755e-08,0.027490844028697625,weekday,WD_AM
plot_9186,plot_6857,3.9258524498275186e-08,0.01541282712061635,weekday,WD_AM
plot_18766,plot_6857,3.925678911788546e-08,0.04519047131698176,weekday,WD_AM
plot_19501,plot_4626,3.925671416696687e-08,0.00655724930515523,weekday,WD_AM
plot_11058,plot_18716,3.9255128241823814e-08,0.00806204049853574,weekday,WD_AM
plot_5765,plot_6857,3.925470088849015e-08,0.03632500728754651,weekday,WD_AM
plot_4514,plot_7674,3.9254481926743155e-08,0.04357382321761217,weekday,WD_AM
plot_17401,plot_7597,3.92542135949126e-08,0.022846436126456586,weekday,WD_AM
plot_15490,plot_6857,3.925381143126561e-08,0.047173099687219736,weekday,WD_AM
plot_6676,plot_11542,3.9253697122689025e-08,0.01579384001850022,weekday,WD_AM
plot_134,plot_7597,3.925310351826755e-08,0.011534850300287102,weekday,WD_AM
plot_4664,plot_6857,3.925279123739886e-08,0.018869378893068618,weekday,WD_AM
plot_18954,plot_6857,3.925278233478647e-08,0.02257921604950766,weekday,WD_AM
plot_2131,plot_4626,3.9252270324103684e-08,0.01919164160149115,weekday,WD_AM
plot_10120,plot_17227,3.925213046437605e-08,0.03085604046211812,weekday,WD_AM
plot_9693,plot_4626,3.9251361364743926e-08,0.032842864538435185,weekday,WD_AM
plot_10086,plot_6390,3.9251307931910864e-08,0.04095187081159245,weekday,WD_AM
plot_4227,plot_4823,3.925102642699558e-08,0.007919989343427487,weekday,WD_AM
plot_8788,plot_6857,3.925091819767806e-08,0.013056772958129058,weekday,WD_AM
plot_16322,plot_16848,3.9250751719925776e-08,0.016668279338313993,weekday,WD_AM
plot_6356,plot_6857,3.925052799061122e-08,0.04262840193580032,weekday,WD_AM
plot_10083,plot_9470,3.9250350782051163e-08,0.013338518862675959,weekday,WD_AM
plot_649,plot_19015,3.92501976194927e-08,0.034312352496734144,weekday,WD_AM
plot_2273,plot_6857,3.924847016810523e-08,0.018585335296948145,weekday,WD_AM
plot_9181,plot_647,3.924838045935229e-08,0.04299790373460933,weekday,WD_AM
plot_16912,plot_10943,3.9248006898374444e-08,0.011242303084776965,weekday,WD_AM
plot_2134,plot_7597,3.9247603618920964e-08,0.029586863273588577,weekday,WD_AM
plot_4119,plot_19015,3.9246964622012116e-08,0.032726861664538746,weekday,WD_AM
plot_6203,plot_7597,3.924675390026602e-08,0.006333769147194552,weekday,WD_AM
plot_2182,plot_9470,3.924601681727815e-08,0.028059304649970404,weekday,WD_AM
plot_4514,plot_16731,3.9245661737850024e-08,0.03884188268582657,weekday,WD_AM
plot_6299,plot_6857,3.924566159730569e-08,0.03910815522944511,weekday,WD_AM
plot_9863,plot_6857,3.924563575183115e-08,0.01606101457629328,weekday,WD_AM
plot_16285,plot_16259,3.9245613539178166e-08,0.03334442053012288,weekday,WD_AM
plot_17628,plot_6768,3.924548117870668e-08,0.016938583251857077,weekday,WD_AM
plot_3011,plot_6768,3.92449659187269e-08,0.027812992830869885,weekday,WD_AM
plot_18457,plot_4626,3.924453860948205e-08,0.034117890754270644,weekday,WD_AM
plot_9181,plot_11096,3.9243611246429356e-08,0.018754893294828455,weekday,WD_AM
plot_10120,plot_11780,3.9243161030805474e-08,0.016155981222134377,weekday,WD_AM
plot_10086,plot_11217,3.924263980459649e-08,0.020930466953454598,weekday,WD_AM
plot_15379,plot_6857,3.9242422631357326e-08,0.028472935971024863,weekday,WD_AM
plot_5785,plot_19015,3.9242164722167216e-08,0.03179352536759554,weekday,WD_AM
plot_7633,plot_6857,3.924198950534316e-08,0.014612806672578214,weekday,WD_AM
plot_1802,plot_4823,3.9240779402903304e-08,0.014722148930768496,weekday,WD_AM
plot_18231,plot_6857,3.92407623110996e-08,0.043674924926097196,weekday,WD_AM
plot_18891,plot_6857,3.9240054434635584e-08,0.0170693687903287,weekday,WD_AM
plot_19008,plot_6768,3.923891125552528e-08,0.02173176495778092,weekday,WD_AM
plot_8038,plot_10478,3.923832205411965e-08,0.033782229464615156,weekday,WD_AM
plot_3089,plot_6857,3.9238242926609e-08,0.009909779384524463,weekday,WD_AM
plot_10402,plot_4626,3.923765846875169e-08,0.034388806831580826,weekday,WD_AM
plot_17415,plot_4626,3.923726289303763e-08,0.012633193652436063,weekday,WD_AM
plot_18591,plot_4626,3.923696570826396e-08,0.016624819549094894,weekday,WD_AM
plot_4514,plot_18692,3.923555066670846e-08,0.037916657626956916,weekday,WD_AM
plot_1053,plot_6857,3.9235218859512115e-08,0.051255917359462014,weekday,WD_AM
plot_18973,plot_4626,3.923516892051985e-08,0.037598509967417884,weekday,WD_AM
plot_6633,plot_4675,3.923408197841126e-08,0.020477518984719938,weekday,WD_AM
plot_4808,plot_7597,3.923389544347862e-08,0.015020965953291677,weekday,WD_AM
plot_18321,plot_6768,3.923365976560991e-08,0.029930052490765937,weekday,WD_AM
plot_6664,plot_19015,3.923353712302159e-08,0.044626993564994916,weekday,WD_AM
plot_16285,plot_7909,3.923336880457752e-08,0.024102671818918595,weekday,WD_AM
plot_1760,plot_4675,3.9233350251657416e-08,0.013801292125743655,weekday,WD_AM
plot_2848,plot_9726,3.923227143735308e-08,0.047618430147682377,weekday,WD_AM
plot_11830,plot_6768,3.9232235582214173e-08,0.02651297853222145,weekday,WD_AM
plot_16315,plot_12084,3.9231845121535044e-08,0.022713933465606385,weekday,WD_AM
plot_17081,plot_15914,3.923170678531467e-08,0.02198446696192761,weekday,WD_AM
plot_5499,plot_7597,3.923109586080236e-08,0.020055927037160384,weekday,WD_AM
plot_647,plot_6857,3.923108794406245e-08,0.031364902525124645,weekday,WD_AM
plot_5186,plot_4823,3.923005606823797e-08,0.024943469697091138,weekday,WD_AM
plot_17277,plot_17086,3.92300046179312e-08,0.02496315076027878,weekday,WD_AM
plot_5820,plot_10528,3.9229320443142574e-08,0.016571100226896507,weekday,WD_AM
plot_2278,plot_7597,3.922909495398218e-08,0.019312722187462345,weekday,WD_AM
plot_2543,plot_4626,3.922848778474118e-08,0.043652107610170056,weekday,WD_AM
plot_4690,plot_6768,3.922809922661326e-08,0.022328563455808303,weekday,WD_AM
plot_9841,plot_6857,3.9228012611285635e-08,0.010161453209559376,weekday,WD_AM
plot_18389,plot_6768,3.922800393389971e-08,0.0336443713059084,weekday,WD_AM
plot_15698,plot_7597,3.922784961261126e-08,0.024649397027107754,weekday,WD_AM
plot_10376,plot_6857,3.9227693378121335e-08,0.011385439790364622,weekday,WD_AM
plot_15755,plot_9470,3.922733880893537e-08,0.015736688325379614,weekday,WD_AM
plot_15783,plot_9470,3.922733880893537e-08,0.015736688325379614,weekday,WD_AM
plot_4822,plot_6857,3.922727042179453e-08,0.01614416305945509,weekday,WD_AM
plot_15679,plot_19015,3.922720122779374e-08,0.043712520575461836,weekday,WD_AM
plot_4685,plot_6768,3.9227118536670006e-08,0.023235006245962926,weekday,WD_AM
plot_765,plot_4675,3.9226828446570986e-08,0.012690395951663592,weekday,WD_AM
plot_2848,plot_16041,3.922677813886884e-08,0.015393087101029677,weekday,WD_AM
plot_10427,plot_4626,3.922652323180604e-08,0.029381421354659265,weekday,WD_AM
plot_17277,plot_3448,3.922600538312719e-08,0.03524253952554574,weekday,WD_AM
plot_7120,plot_6857,3.9225934991306443e-08,0.006906377983419867,weekday,WD_AM
plot_4911,plot_6857,3.922458243244226e-08,0.013824115581480077,weekday,WD_AM
plot_4865,plot_9470,3.922433916037466e-08,0.021039333068565008,weekday,WD_AM
plot_6630,plot_6857,3.922416185390905e-08,0.013858534924364542,weekday,WD_AM
plot_11778,plot_4823,3.922409737012581e-08,0.02913953174726725,weekday,WD_AM
plot_976,plot_7597,3.9224068057580244e-08,0.023889931136146438,weekday,WD_AM
plot_11217,plot_19015,3.922402279333934e-08,0.026465055437320282,weekday,WD_AM
plot_18286,plot_9470,3.922354243398973e-08,0.027876583926473145,weekday,WD_AM
plot_16017,plot_4823,3.9223237275975596e-08,0.01136371156356823,weekday,WD_AM
plot_2118,plot_19015,3.9222943332725386e-08,0.040051300451297636,weekday,WD_AM
plot_16376,plot_6857,3.922254493759667e-08,0.035121372658974186,weekday,WD_AM
plot_9181,plot_18732,3.922253518485181e-08,0.031594423903600906,weekday,WD_AM
plot_1769,plot_6857,3.922212910329048e-08,0.03101799940969781,weekday,WD_AM
plot_19426,plot_4823,3.92219632326914e-08,0.014224740236997184,weekday,WD_AM
plot_2848,plot_12611,3.9221822009780823e-08,0.027554771746651253,weekday,WD_AM
plot_6662,plot_4626,3.9221210808202494e-08,0.028922980166301147,weekday,WD_AM
plot_16849,plot_16615,3.922009371518065e-08,0.019574668892472332,weekday,WD_AM
plot_16169,plot_16615,3.921998818807675e-08,0.019575017708283137,weekday,WD_AM
plot_3172,plot_9470,3.921948841248871e-08,0.052264299352915315,weekday,WD_AM
plot_11821,plot_6857,3.921942902738435e-08,0.014656220394766462,weekday,WD_AM
plot_55,plot_6857,3.9219407479756135e-08,0.03294204683455681,weekday,WD_AM
plot_11032,plot_6857,3.9219336249144395e-08,0.021381161751645925,weekday,WD_AM
plot_16269,plot_18071,3.9219109358258594e-08,0.016334268148283107,weekday,WD_AM
plot_15675,plot_9470,3.9218521006937476e-08,0.03098678899562974,weekday,WD_AM
plot_17471,plot_6857,3.921845497233385e-08,0.03846002288676173,weekday,WD_AM
plot_18991,plot_4626,3.9218433017045284e-08,0.015590773026375926,weekday,WD_AM
plot_3760,plot_9470,3.9218416363120015e-08,0.04743158052659638,weekday,WD_AM
plot_12067,plot_6768,3.9218410713964295e-08,0.020502597479348142,weekday,WD_AM
plot_10943,plot_4823,3.921839048654606e-08,0.020454327996292914,weekday,WD_AM
plot_7411,plot_6857,3.921794229084288e-08,0.016033159187759202,weekday,WD_AM
plot_6567,plot_10521,3.921783061601509e-08,0.023269191775609526,weekday,WD_AM
plot_17123,plot_9470,3.9217525781682e-08,0.04063833142737081,weekday,WD_AM
plot_6567,plot_6846,3.921730626529891e-08,0.015738064793674546,weekday,WD_AM
plot_12621,plot_4823,3.9217225693929064e-08,0.016383305302653757,weekday,WD_AM
plot_5533,plot_4823,3.921690683709802e-08,0.008290948515703299,weekday,WD_AM
plot_114,plot_6768,3.921641027579268e-08,0.017691266774880417,weekday,WD_AM
plot_6433,plot_19015,3.9215944419164e-08,0.03139637768915524,weekday,WD_AM
plot_10120,plot_16848,3.9215832498425935e-08,0.027931510286773983,weekday,WD_AM
plot_6260,plot_6768,3.921573481115605e-08,0.03246870748659782,weekday,WD_AM
plot_3508,plot_4675,3.9215671692613424e-08,0.05091769759965787,weekday,WD_AM
plot_18919,plot_4823,3.921522427175751e-08,0.01745550644868121,weekday,WD_AM
plot_7926,plot_9470,3.921494261173564e-08,0.015026984932785202,weekday,WD_AM
plot_19655,plot_6857,3.9214608144795106e-08,0.007371050511280376,weekday,WD_AM
plot_10096,plot_9956,3.921456417885997e-08,0.04289988907595813,weekday,WD_AM
plot_17262,plot_19015,3.9214456778233546e-08,0.02001604565642209,weekday,WD_AM
plot_5729,plot_6857,3.9214427453031175e-08,0.03532718618316777,weekday,WD_AM
plot_19924,plot_4823,3.9213947036855994e-08,0.018936847948903674,weekday,WD_AM
plot_18079,plot_4823,3.921359516658922e-08,0.03454569173442546,weekday,WD_AM
plot_18943,plot_4823,3.921358854168355e-08,0.03390644970873005,weekday,WD_AM
plot_10433,plot_4626,3.9213283516657814e-08,0.027801484633916566,weekday,WD_AM
plot_11624,plot_19199,3.9213187603841085e-08,0.014514171508562696,weekday,WD_AM
plot_9111,plot_6857,3.9213093984200253e-08,0.013303738609128259,weekday,WD_AM
plot_896,plot_6857,3.921260154167385e-08,0.028823338031714302,weekday,WD_AM
plot_10527,plot_4626,3.9212381138488954e-08,0.016341694348505496,weekday,WD_AM
plot_10714,plot_4626,3.9212294674429386e-08,0.02362759452186889,weekday,WD_AM
plot_9427,plot_4823,3.9212155444326095e-08,0.030683328327448283,weekday,WD_AM
plot_2210,plot_4626,3.921163701677863e-08,0.022071394269740887,weekday,WD_AM
plot_6654,plot_10944,3.921114647960553e-08,0.018181971950542743,weekday,WD_AM
plot_11969,plot_4626,3.921088570798948e-08,0.028423770312191066,weekday,WD_AM
plot_8038,plot_6204,3.9210317500659566e-08,0.031201042726969143,weekday,WD_AM
plot_17739,plot_6857,3.921029604473438e-08,0.02508907515334418,weekday,WD_AM
plot_1795,plot_4823,3.9210106382472135e-08,0.014041493095105169,weekday,WD_AM
plot_16259,plot_4626,3.920986390999498e-08,0.033326002931642576,weekday,WD_AM
plot_16826,plot_2131,3.9209437123697225e-08,0.020450905862086213,weekday,WD_AM
plot_103,plot_10528,3.920901580447922e-08,0.014932969904542667,weekday,WD_AM
plot_4926,plot_19015,3.920877358483631e-08,0.045113089068255036,weekday,WD_AM
plot_10094,plot_16259,3.920860652785469e-08,0.0438597097803852,weekday,WD_AM
plot_6567,plot_9817,3.920830303739608e-08,0.037727380235180484,weekday,WD_AM
plot_11578,plot_4626,3.920794134432547e-08,0.028267564941642124,weekday,WD_AM
plot_8784,plot_6857,3.9207475158818913e-08,0.017234628758699543,weekday,WD_AM
plot_18362,plot_6857,3.920694029183147e-08,0.028993645327560866,weekday,WD_AM
plot_19017,plot_6857,3.920665143732408e-08,0.0308666281133902,weekday,WD_AM
plot_7597,plot_4823,3.920655834404581e-08,0.014663866260305435,weekday,WD_AM
plot_19800,plot_6857,3.920589560933501e-08,0.03648821699357424,weekday,WD_AM
plot_18185,plot_9470,3.9205647122930584e-08,0.020208780436730665,weekday,WD_AM
plot_10180,plot_4626,3.9205638771111416e-08,0.025242086713267182,weekday,WD_AM
plot_9112,plot_7597,3.920503576322384e-08,0.03386070713097932,weekday,WD_AM
plot_7983,plot_6857,3.92050068666512e-08,0.007881823243388425,weekday,WD_AM
plot_8701,plot_6293,3.9204209014540983e-08,0.03955232308739952,weekday,WD_AM
plot_19478,plot_6857,3.9203696869570635e-08,0.04811346119934674,weekday,WD_AM
plot_4513,plot_4626,3.920316196436931e-08,0.0338292118551436,weekday,WD_AM
plot_4693,plot_7597,3.920314814841955e-08,0.02205417086289337,weekday,WD_AM
plot_6614,plot_4823,3.920314574033728e-08,0.037999245420147286,weekday,WD_AM
plot_6759,plot_5206,3.9203118641483166e-08,0.020829741919901282,weekday,WD_AM
plot_16437,plot_6857,3.920289875515065e-08,0.02193979866475782,weekday,WD_AM
plot_5842,plot_4626,3.920282253537099e-08,0.016548910436639298,weekday,WD_AM
plot_18708,plot_6857,3.920239391970405e-08,0.04189629742997559,weekday,WD_AM
plot_14794,plot_6768,3.920226709395504e-08,0.008180264375310511,weekday,WD_AM
plot_4925,plot_9470,3.920223945519752e-08,0.026634108719459787,weekday,WD_AM
plot_16439,plot_6857,3.9201872648571806e-08,0.022177761351407768,weekday,WD_AM
plot_10935,plot_4823,3.9201659522060727e-08,0.03499891763954898,weekday,WD_AM
plot_1644,plot_4626,3.92008965042343e-08,0.03875847231367852,weekday,WD_AM
plot_11044,plot_6857,3.9200387827025196e-08,0.04897047963753812,weekday,WD_AM
plot_16999,plot_4626,3.920033652955132e-08,0.00860966316297724,weekday,WD_AM
plot_17277,plot_7168,3.919961100151945e-08,0.03642835971561776,weekday,WD_AM
plot_4621,plot_6857,3.919951519241065e-08,0.034021563322262915,weekday,WD_AM
plot_6567,plot_10621,3.919925703517933e-08,0.0041876864495825955,weekday,WD_AM
plot_2227,plot_19015,3.919904678018256e-08,0.030140045823620853,weekday,WD_AM
plot_18727,plot_4823,3.919869315370281e-08,0.038744641196048535,weekday,WD_AM
plot_7762,plot_10944,3.919816620550842e-08,0.008122190852844036,weekday,WD_AM
plot_845,plot_9470,3.919724501543416e-08,0.028721949521751368,weekday,WD_AM
plot_7115,plot_9470,3.919718318954224e-08,0.022941138503777644,weekday,WD_AM
plot_18631,plot_6768,3.9196973639254665e-08,0.033167971120490344,weekday,WD_AM
plot_10094,plot_7909,3.919637333953887e-08,0.009132317420018384,weekday,WD_AM
plot_17215,plot_7597,3.9195965246328776e-08,0.025972702066014115,weekday,WD_AM
plot_4514,plot_10815,3.919574018642585e-08,0.059434428686157316,weekday,WD_AM
plot_17072,plot_6768,3.919505932526341e-08,0.01685880622968087,weekday,WD_AM
plot_16216,plot_4862,3.9194875877801854e-08,0.022453330922824796,weekday,WD_AM
plot_54,plot_6857,3.919388702155766e-08,0.03468348524254934,weekday,WD_AM
plot_2361,plot_9470,3.919307745060707e-08,0.036240599339556194,weekday,WD_AM
plot_17333,plot_7597,3.9193064512942175e-08,0.018509529589105993,weekday,WD_AM
plot_4514,plot_5799,3.919253879844268e-08,0.01953160502416348,weekday,WD_AM
plot_17368,plot_4823,3.919225088587881e-08,0.037563967746368825,weekday,WD_AM
plot_16285,plot_4824,3.919214086721646e-08,0.0210924031371512,weekday,WD_AM
plot_16397,plot_6768,3.919209351917887e-08,0.01774044222447125,weekday,WD_AM
plot_5869,plot_9470,3.919205174087141e-08,0.04016187635706692,weekday,WD_AM
plot_6859,plot_19015,3.9191926244092966e-08,0.03802724576196513,weekday,WD_AM
plot_9850,plot_9470,3.919163206636636e-08,0.013664881231085486,weekday,WD_AM
plot_6382,plot_4626,3.919105300831114e-08,0.03712744802500896,weekday,WD_AM
plot_19590,plot_9470,3.9190582354625295e-08,0.017209987684490786,weekday,WD_AM
plot_11875,plot_6857,3.919039062312816e-08,0.017125780008508906,weekday,WD_AM
plot_11799,plot_10944,3.9189984266625554e-08,0.015981892530303014,weekday,WD_AM
plot_16955,plot_4823,3.918974616559501e-08,0.01005685029470028,weekday,WD_AM
plot_18529,plot_9470,3.9189313239264856e-08,0.027377864984883905,weekday,WD_AM
plot_6773,plot_19015,3.918928507453028e-08,0.038246231603267955,weekday,WD_AM
plot_117,plot_6857,3.9188471641150334e-08,0.0367141273006816,weekday,WD_AM
plot_19141,plot_6857,3.91884176952351e-08,0.017275115157076894,weekday,WD_AM
plot_7165,plot_6857,3.918829998596644e-08,0.01189271792316342,weekday,WD_AM
plot_18303,plot_9470,3.918736192502059e-08,0.044451648025695165,weekday,WD_AM
plot_16826,plot_6415,3.9187273631018254e-08,0.04012113422225633,weekday,WD_AM
plot_3736,plot_4626,3.918719037850505e-08,0.03430504613275067,weekday,WD_AM
plot_3168,plot_19015,3.9186759196198346e-08,0.03396258543883162,weekday,WD_AM
plot_16195,plot_6857,3.9186421240259615e-08,0.026205025414984626,weekday,WD_AM
plot_16149,plot_9470,3.918572203606761e-08,0.041320676293720084,weekday,WD_AM
plot_1406,plot_4675,3.918568184656582e-08,0.026245365534138115,weekday,WD_AM
plot_19929,plot_9470,3.918566510659552e-08,0.01057166424220855,weekday,WD_AM
plot_4114,plot_6857,3.918565646450701e-08,0.05438207656434878,weekday,WD_AM
plot_8982,plot_9470,3.918505992169164e-08,0.01849217949566727,weekday,WD_AM
plot_6567,plot_6749,3.9185016929746265e-08,0.02137918072822378,weekday,WD_AM
plot_16322,plot_12084,3.918476757969794e-08,0.029187913905759616,weekday,WD_AM
plot_19140,plot_6857,3.9184061975566986e-08,0.020589837003003573,weekday,WD_AM
plot_10650,plot_19015,3.918365715230291e-08,0.02430658841754427,weekday,WD_AM
plot_11604,plot_6857,3.9183557859458666e-08,0.01756266148196748,weekday,WD_AM
plot_7809,plot_6857,3.918331394375302e-08,0.02660992251266662,weekday,WD_AM
plot_8701,plot_18371,3.918311236460043e-08,0.03808573349615325,weekday,WD_AM
plot_9269,plot_7597,3.918275646823524e-08,0.035283989599386265,weekday,WD_AM
plot_16232,plot_7597,3.918246935212751e-08,0.022226636220987854,weekday,WD_AM
plot_10088,plot_7552,3.9182202306313555e-08,0.030677326561490807,weekday,WD_AM
plot_135,plot_4675,3.918219544259045e-08,0.028601910185169634,weekday,WD_AM
plot_8701,plot_17026,3.918206641081886e-08,0.0356118469417088,weekday,WD_AM
plot_8789,plot_4626,3.918182596971147e-08,0.021172921991305053,weekday,WD_AM
plot_16826,plot_73,3.918175029072976e-08,0.018773691262504204,weekday,WD_AM
plot_1331,plot_19015,3.918134098673875e-08,0.042379688867428766,weekday,WD_AM
plot_6254,plot_18292,3.91812961418627e-08,0.04242680521392347,weekday,WD_AM
plot_18374,plot_4823,3.918122268708076e-08,0.03871597272677649,weekday,WD_AM
plot_18456,plot_4626,3.9180035515462163e-08,0.03226831809577589,weekday,WD_AM
plot_43,plot_9470,3.917993425214928e-08,0.05078147107144985,weekday,WD_AM
plot_11825,plot_6857,3.9179827026036885e-08,0.016303021370593716,weekday,WD_AM
plot_18101,plot_6857,3.917960430183729e-08,0.03234459032482359,weekday,WD_AM
plot_6556,plot_6857,3.917921962183225e-08,0.04056047381405076,weekday,WD_AM
plot_16285,plot_15056,3.9178762831315245e-08,0.016122313770052674,weekday,WD_AM
plot_16168,plot_18716,3.9178701870931476e-08,0.025749572315873402,weekday,WD_AM
plot_16826,plot_16814,3.9178677884934835e-08,0.013054363697248808,weekday,WD_AM
plot_17256,plot_6857,3.9177381657709e-08,0.030917923058489758,weekday,WD_AM
plot_2270,plot_19015,3.9175624681272615e-08,0.044981014068834715,weekday,WD_AM
plot_18546,plot_6857,3.9175064189134786e-08,0.028977075486852966,weekday,WD_AM
plot_4514,plot_17385,3.917504447326895e-08,0.026547481002153667,weekday,WD_AM
