unit_id,timestamp,hour,o_arrive,o_leave,o_stay,poi_cat_1,poi_cat_2,poi_cat_3,poi_cat_4,poi_cat_5,poi_cat_6,poi_cat_7,poi_cat_8,poi_cat_9
plot_10650,2021-04-01 11:00:00,11,4.112645734689225,3.3530109384470816,11.722014180191564,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
plot_10846,2021-04-01 11:00:00,11,3.0716518265401986,3.1418245666412883,7.7366423591773446,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
plot_10849,2021-04-01 11:00:00,11,2.673046583076027,2.447164316756695,8.601964379317582,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0
plot_10847,2021-04-01 11:00:00,11,4.366174184335289,3.5992782272989206,11.410034593399113,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
plot_10605,2021-04-01 11:00:00,11,3.9565320077703743,3.311803504595604,12.890584002484118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
plot_10646,2021-04-01 11:00:00,11,2.2408539826660774,2.2801494260059734,7.1113790898066735,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
plot_10604,2021-04-01 11:00:00,11,4.156524696783744,3.50540284876788,11.598993523130915,1.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0
plot_10552,2021-04-01 11:00:00,11,3.8564592759449265,4.071495791719793,9.706786542635118,1.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0
plot_10499,2021-04-01 11:00:00,11,3.172183971255886,3.2227387362064746,8.276581683586322,2.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0
plot_10500,2021-04-01 11:00:00,11,2.5690077133655893,2.819470267284456,10.158593612343816,1.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0
plot_10549,2021-04-01 11:00:00,11,4.093816361593033,3.6565798198268573,10.556023011770728,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
plot_19877,2021-04-01 11:00:00,11,4.571399775794631,4.2416687067001435,13.082473237316528,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
plot_11486,2021-04-01 11:00:00,11,4.020628524195577,3.9420403573321976,11.554220316113819,2.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
plot_10648,2021-04-01 12:00:00,12,2.3387634773988206,1.810964521965073,6.37763950767615,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
plot_10810,2021-04-01 12:00:00,12,3.300739692602645,2.190597829524298,8.839652097154909,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0
plot_10650,2021-04-01 12:00:00,12,2.12656565871307,1.910570490315927,6.373895393795616,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0
plot_10846,2021-04-01 12:00:00,12,3.5842466627958514,3.4448347845168854,10.213812816001912,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_10849,2021-04-01 12:00:00,12,2.6705049235636342,2.856965784893253,9.276886563900998,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
plot_10847,2021-04-01 12:00:00,12,3.355240582661329,2.9573731392297167,9.855224921510693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10605,2021-04-01 12:00:00,12,2.222723490150996,1.9740938114547657,7.4782168574805095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
plot_10646,2021-04-01 12:00:00,12,3.476528414040879,3.0728636029521845,8.553792730280177,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
plot_10604,2021-04-01 12:00:00,12,3.6704652937069597,3.889761363543349,12.647223421977436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
plot_10552,2021-04-01 12:00:00,12,2.1598769334471046,2.0041604030444278,7.801357331840747,0.0,2.0,0.0,0.0,1.0,5.0,4.0,1.0,2.0
plot_10499,2021-04-01 12:00:00,12,3.6933970370203553,2.64847537988678,9.74439559961067,3.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0
plot_10500,2021-04-01 12:00:00,12,2.391519716799267,2.737565365969132,8.518410391771072,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
plot_10549,2021-04-01 12:00:00,12,3.5586110091333807,3.8078224144571955,11.081592456606572,2.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0
plot_19877,2021-04-01 12:00:00,12,3.1520115485699947,3.1098924249110365,9.50078605593463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
plot_11486,2021-04-01 12:00:00,12,3.2582396948157886,3.644326592967631,11.593184630316545,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
plot_10648,2021-04-01 13:00:00,13,1.661719431754972,1.6795272079478147,5.64356059289567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
plot_10810,2021-04-01 13:00:00,13,1.659634942424238,1.6710547679810326,5.209048845095991,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
plot_10650,2021-04-01 13:00:00,13,2.343378429149806,2.5901591627105938,7.734378463827266,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
plot_10846,2021-04-01 13:00:00,13,2.8748403712978634,2.62218730673277,7.837899459306179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_10849,2021-04-01 13:00:00,13,2.943384017044236,2.7020537765143144,7.902865927775181,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_10847,2021-04-01 13:00:00,13,2.5785812067891087,2.220343871829185,8.540727172558324,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
plot_10605,2021-04-01 13:00:00,13,2.476155890744589,2.6679048009953483,7.923639149433515,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
plot_10646,2021-04-01 13:00:00,13,2.606223722160135,2.292478399552145,6.066330100669063,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_10604,2021-04-01 13:00:00,13,1.957150146008095,2.5831077828149422,6.36220955475608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
plot_10552,2021-04-01 13:00:00,13,1.6034644180527953,1.6214941583361977,5.765911926413293,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
plot_10499,2021-04-01 13:00:00,13,2.2735913920847666,2.467377095633175,7.264514819194395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10500,2021-04-01 13:00:00,13,2.0401791791521218,1.899393330303484,6.632237090937175,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0
plot_10549,2021-04-01 13:00:00,13,2.4614247493162003,2.43604727670556,8.504697680215637,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
plot_19877,2021-04-01 13:00:00,13,2.967195647701319,3.112203031138799,9.383891468338009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
plot_11486,2021-04-01 13:00:00,13,2.262819833649323,2.843198403970302,8.620543916050925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
plot_10648,2021-04-01 14:00:00,14,2.218480400461079,2.7388482491653763,8.30209533196633,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0
plot_10810,2021-04-01 14:00:00,14,2.314133418365846,2.197957244006438,6.250624078605353,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
plot_10650,2021-04-01 14:00:00,14,2.4825908029897317,2.6622692542529625,8.172781362034883,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
plot_10846,2021-04-01 14:00:00,14,2.6333299642495964,2.4236805485377,8.505832466651915,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
plot_10849,2021-04-01 14:00:00,14,2.121417729426491,2.2531785229823766,5.959160834307517,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
plot_10847,2021-04-01 14:00:00,14,3.232184737897829,2.6722933403476383,8.889748789140013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_10605,2021-04-01 14:00:00,14,3.124637576318124,2.6954975915004296,7.629745361850685,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0
plot_10646,2021-04-01 14:00:00,14,3.2068513797375156,2.1298050283057877,7.9131349377272056,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0
plot_10604,2021-04-01 14:00:00,14,3.5127393227542414,3.6609474918182876,9.515027385131004,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
plot_10552,2021-04-01 14:00:00,14,4.237188671575222,3.1872993920855905,11.139620233879766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
plot_10499,2021-04-01 14:00:00,14,2.4610494848418614,2.8117346454873884,8.41302525798909,2.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0
plot_10500,2021-04-01 14:00:00,14,2.8115736129808786,3.1942738258196868,10.892602703269537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
plot_10549,2021-04-01 14:00:00,14,3.120398555851387,3.3528980769368575,8.699360132148362,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_19877,2021-04-01 14:00:00,14,4.101881906105174,2.978678019008406,11.15324394291346,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
plot_11486,2021-04-01 14:00:00,14,2.7476779064793435,3.020507427149195,9.030235962984746,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0
plot_10648,2021-04-01 15:00:00,15,2.6213418314158115,2.702300602643376,8.814153671035152,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0
plot_10810,2021-04-01 15:00:00,15,2.3389587406543484,2.58957156777869,7.681889446665841,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
plot_10650,2021-04-01 15:00:00,15,2.2146738431040314,2.3761652921024474,8.75385867142676,0.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0
plot_10846,2021-04-01 15:00:00,15,2.8518565233970494,2.705007166239889,10.257514131336338,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0
plot_10849,2021-04-01 15:00:00,15,3.6172251986867825,3.42634606050304,11.458139939482523,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0
plot_10847,2021-04-01 15:00:00,15,3.030238742046818,3.3153440830930534,8.350940505578334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
plot_10605,2021-04-01 15:00:00,15,2.87818731560346,2.2641813901598864,8.132181087256637,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0
plot_10646,2021-04-01 15:00:00,15,2.6500197881826675,2.257500781876002,9.021830478448512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
plot_10604,2021-04-01 15:00:00,15,2.7267327627666593,3.2002727760723073,9.948903293505285,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
plot_10552,2021-04-01 15:00:00,15,4.218235077645236,4.118858946687506,12.428101676219113,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0
plot_10499,2021-04-01 15:00:00,15,3.715205136511612,3.3191636267386584,13.75301021170197,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0
plot_10500,2021-04-01 15:00:00,15,3.581529616633404,3.221158737590689,10.474297132402983,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
plot_10549,2021-04-01 15:00:00,15,3.7749362670765025,4.166738535271406,12.187226475748504,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
plot_19877,2021-04-01 15:00:00,15,4.502936806792628,3.5488848959982846,12.915525194551277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
plot_11486,2021-04-01 15:00:00,15,4.092459042182684,4.293942309618453,10.872458285526527,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
plot_10648,2021-04-01 16:00:00,16,3.0025311388077953,2.563980849166622,9.66252760489742,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10810,2021-04-01 16:00:00,16,3.9488423423152983,3.326587600360162,11.907812738941828,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
plot_10650,2021-04-01 16:00:00,16,2.6291224833838034,3.1005364237795923,8.714560060665423,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
plot_10846,2021-04-01 16:00:00,16,2.7083883891424785,2.241356728957038,6.8287387804967485,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0
plot_10849,2021-04-01 16:00:00,16,2.7323200658473406,2.8225420028400348,10.14913154628564,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
plot_10847,2021-04-01 16:00:00,16,3.7149945428910294,3.441010958701859,9.677791760937021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
plot_10605,2021-04-01 16:00:00,16,4.019662585376919,3.1304601705473467,11.761780795054817,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0
plot_10646,2021-04-01 16:00:00,16,3.468433839286635,3.3181889135218414,13.181853267249876,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
plot_10604,2021-04-01 16:00:00,16,4.578780228884493,4.657208592883333,12.613046217723822,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
plot_10552,2021-04-01 16:00:00,16,5.581274596591517,5.170622111065534,16.372849220947888,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0
plot_10499,2021-04-01 16:00:00,16,4.204969422135587,4.757815726120288,13.847859867976517,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
plot_10500,2021-04-01 16:00:00,16,4.952374502696865,3.7026614834151923,13.42392013953278,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0
plot_10549,2021-04-01 16:00:00,16,3.7157554006052096,4.642175197859386,11.599782134822608,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
plot_19877,2021-04-01 16:00:00,16,3.405730363712424,3.2037894038630133,10.266930156406488,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0
plot_11486,2021-04-01 16:00:00,16,4.569838951857745,4.372967246146701,15.25059922126022,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
plot_10648,2021-04-01 17:00:00,17,2.8693137378507934,3.2493825072362768,11.106075616740647,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0
plot_10810,2021-04-01 17:00:00,17,4.588137662823552,3.364155859391252,11.968059941229374,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
plot_10650,2021-04-01 17:00:00,17,4.468489435909623,4.611377384690596,15.235161873330286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10846,2021-04-01 17:00:00,17,3.6680973938571073,3.647108281560609,10.635532836604495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
plot_10849,2021-04-01 17:00:00,17,3.969171999705625,4.48372065678116,13.46210976102804,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
plot_10847,2021-04-01 17:00:00,17,5.283034059805671,4.501110217002245,13.276389453693437,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
plot_10605,2021-04-01 17:00:00,17,4.793199402196949,4.867330573400339,12.585482955592399,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0
plot_10646,2021-04-01 17:00:00,17,3.6783145007517373,4.488128821661306,12.686423259320424,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
plot_10604,2021-04-01 17:00:00,17,3.5234320576727534,3.123820433344996,11.820400217462382,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0
plot_10552,2021-04-01 17:00:00,17,3.6864943342373886,4.6907132211026745,12.571862894836295,0.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0
plot_10499,2021-04-01 17:00:00,17,5.246930834495687,3.48847139606016,12.284697101795446,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
plot_10500,2021-04-01 17:00:00,17,5.848558827784109,4.819677326335776,16.180275969252953,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10549,2021-04-01 17:00:00,17,3.9666144531530123,3.6747965294650125,12.800030639075095,1.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0
plot_19877,2021-04-01 17:00:00,17,7.288767364150927,6.780638610189675,19.693794680663288,2.0,1.0,4.0,1.0,2.0,2.0,5.0,1.0,3.0
plot_11486,2021-04-01 17:00:00,17,5.135595930885545,5.60670666066484,14.031565905337473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
plot_10648,2021-04-01 18:00:00,18,4.669301287461682,4.854787165774342,12.074338086835212,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
plot_10810,2021-04-01 18:00:00,18,4.093312918032717,3.113470660764335,10.502300813444663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
plot_10650,2021-04-01 18:00:00,18,4.915512089176807,4.744487947190423,12.936251273130386,0.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0
plot_10846,2021-04-01 18:00:00,18,4.481659127490619,5.467686391361856,14.313397728336852,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0
plot_10849,2021-04-01 18:00:00,18,3.315749013021288,3.403121660533119,10.498858937469917,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
plot_10847,2021-04-01 18:00:00,18,5.814968118722928,5.765311730151425,19.331657346182684,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10605,2021-04-01 18:00:00,18,3.2812064569410664,4.196350952817441,10.395530580690268,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
plot_10646,2021-04-01 18:00:00,18,4.923859540149543,3.8463487368150497,12.73845944309931,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
plot_10604,2021-04-01 18:00:00,18,4.80591112230971,5.367670134468663,12.679976575027181,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10552,2021-04-01 18:00:00,18,4.7868627830905615,3.55699015436179,13.716629744177876,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
plot_10499,2021-04-01 18:00:00,18,4.1262433073710705,3.6815788573441677,11.561174776387965,1.0,0.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0
plot_10500,2021-04-01 18:00:00,18,6.416794080908647,5.391282746261586,16.74905985133061,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
plot_10549,2021-04-01 18:00:00,18,5.87228130830205,4.249151173715509,15.504731991546015,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
plot_19877,2021-04-01 18:00:00,18,5.116986265388444,4.8811048820217415,15.3980553521922,0.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0
plot_11486,2021-04-01 18:00:00,18,4.439310649750205,5.607649360298804,15.570990728818696,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0
plot_10648,2021-04-01 19:00:00,19,3.147018631133902,2.520700551569393,9.21820932357822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10810,2021-04-01 19:00:00,19,3.84485923316909,3.0934834892437655,10.18247703754482,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
plot_10650,2021-04-01 19:00:00,19,3.9350147488564344,4.009228393739263,11.362661086694644,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0
plot_10846,2021-04-01 19:00:00,19,3.8541041204003412,3.5421595118344595,9.69954958523323,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
plot_10849,2021-04-01 19:00:00,19,3.846152729950619,4.7261122757380205,14.425727700850517,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
plot_10847,2021-04-01 19:00:00,19,3.439444015198489,4.510563214900185,12.235015466455605,2.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
plot_10605,2021-04-01 19:00:00,19,3.008482966114342,4.029439043608223,11.378567805398696,1.0,1.0,2.0,1.0,1.0,0.0,3.0,4.0,4.0
plot_10646,2021-04-01 19:00:00,19,4.6620816764059265,3.4782345258656453,11.992232178894666,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0
plot_10604,2021-04-01 19:00:00,19,5.159503173145486,5.5039261651821265,17.165756648732984,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
plot_10552,2021-04-01 19:00:00,19,4.353180381527105,3.962980131418667,13.706525799742549,1.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0
plot_10499,2021-04-01 19:00:00,19,3.839878007175694,3.345123272434875,11.711182252252371,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
plot_10500,2021-04-01 19:00:00,19,5.105470677646012,3.5198078708957943,14.726310904854271,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0
plot_10549,2021-04-01 19:00:00,19,4.104560657641759,3.863572102645707,13.802248860858121,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0
plot_19877,2021-04-01 19:00:00,19,5.043285203936881,3.9321231941278145,15.5015520964599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11486,2021-04-01 19:00:00,19,4.890966878562316,4.4835281230544295,12.709399479285722,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0
plot_10648,2021-04-01 20:00:00,20,2.811357491943178,2.5054876478677515,7.971229487589689,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0
plot_10810,2021-04-01 20:00:00,20,2.3599340005699867,2.118657400819019,8.205598550931004,3.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0
plot_10650,2021-04-01 20:00:00,20,3.328522591825955,2.7097844786417506,9.19002006070952,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0
plot_10846,2021-04-01 20:00:00,20,2.563379256799716,2.5268361018906953,9.565358141773546,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
plot_10849,2021-04-01 20:00:00,20,2.8271101925947515,2.8017644556616332,8.163378336430995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
plot_10847,2021-04-01 20:00:00,20,2.344917880571653,2.760150434197532,8.487270740095353,1.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0
plot_10605,2021-04-01 20:00:00,20,3.6624830837434463,2.398993787359216,8.74179529394102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
plot_10646,2021-04-01 20:00:00,20,3.1398269082579247,2.8604009213655006,11.03408823973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
plot_10604,2021-04-01 20:00:00,20,3.9963363406301533,3.9181174989523457,11.45069092734173,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
plot_10552,2021-04-01 20:00:00,20,3.4836414544744345,3.125868005090748,9.729560703055782,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0
plot_10499,2021-04-01 20:00:00,20,3.003989904994915,3.2313669277903383,9.329091497651307,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
plot_10500,2021-04-01 20:00:00,20,2.504093259475281,3.2343203197682007,9.022866462861002,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
plot_10549,2021-04-01 20:00:00,20,4.724631560888916,5.402501129746625,14.530424300400075,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0
plot_19877,2021-04-01 20:00:00,20,3.1424149259085876,3.7166083013375695,10.838606987966147,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
plot_11486,2021-04-01 20:00:00,20,3.438223032949647,3.242319195281108,13.307299529675882,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
plot_10648,2021-04-01 21:00:00,21,2.8718982793203054,1.926751616330798,7.6276172531657975,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0
plot_10810,2021-04-01 21:00:00,21,2.3393927308181945,2.0431325874562014,6.612809059065273,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
plot_10650,2021-04-01 21:00:00,21,1.758409937584732,1.4432423852459149,4.732465785587493,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0
plot_10846,2021-04-01 21:00:00,21,2.1629815602987716,2.024206026940588,6.271950860874094,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
plot_10849,2021-04-01 21:00:00,21,2.2499627247025087,2.295554232232318,7.667430484093792,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
plot_10847,2021-04-01 21:00:00,21,2.312561253202803,1.6734591912965044,5.8038635552356945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10605,2021-04-01 21:00:00,21,3.005321335450203,2.410250624488946,8.80464759742389,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_10646,2021-04-01 21:00:00,21,2.472678129419996,2.3757356627057264,7.0900490125914155,1.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0
plot_10604,2021-04-01 21:00:00,21,2.66712194022402,2.2790147016307243,7.608597516581875,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0
plot_10552,2021-04-01 21:00:00,21,2.7217719922946633,2.3828286037409594,8.166015693863978,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
plot_10499,2021-04-01 21:00:00,21,3.794740603752587,3.4921238954259874,8.98234368125243,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0
plot_10500,2021-04-01 21:00:00,21,2.293312740843702,2.8142095392024955,7.052964091586335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10549,2021-04-01 21:00:00,21,3.1553713109967507,3.183486477700667,8.19081604680364,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
plot_19877,2021-04-01 21:00:00,21,2.5980332071257646,2.200931866070854,9.01790962945247,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0
plot_11486,2021-04-01 21:00:00,21,3.4927527555058924,2.906616165982692,12.68811572789765,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
plot_10648,2021-04-01 22:00:00,22,2.0451703299201993,1.4825908763223385,6.025109556830884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
plot_10810,2021-04-01 22:00:00,22,2.1800116902708986,1.6675828287852816,5.242823815224428,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
plot_10650,2021-04-01 22:00:00,22,2.624219918861229,2.123728839914161,6.373476292017559,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
plot_10846,2021-04-01 22:00:00,22,1.9917002376986368,2.1709774408066367,6.07678339282674,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
plot_10849,2021-04-01 22:00:00,22,2.4339542102610325,1.8253827847495767,6.71618085051879,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
plot_10847,2021-04-01 22:00:00,22,2.3218925473167698,1.920733673889091,5.906719650536918,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
