unit_id,timestamp,hour,o_arrive,o_leave,o_stay,poi_cat_1,poi_cat_2,poi_cat_3,poi_cat_4,poi_cat_5,poi_cat_6,poi_cat_7,poi_cat_8,poi_cat_9,norm_o_arrive,norm_o_leave,norm_o_stay,norm_poi_cat_1,norm_poi_cat_2,norm_poi_cat_3,norm_poi_cat_4,norm_poi_cat_5,norm_poi_cat_6,norm_poi_cat_7,norm_poi_cat_8,norm_poi_cat_9
plot_10810,2021-04-01 15:00:00,15,2.3389587406543484,2.58957156777869,7.681889446665841,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.3505819199455858,0.43257853020473763,0.43971086185739156,0.0,0.0,0.0,0.0,0.4273834248927332,0.0,0.0,0.49999999999985234,0.0
plot_10650,2021-04-01 15:00:00,15,2.2146738431040314,2.3761652921024474,8.75385867142676,0.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.33379580147700433,0.413660993481143,0.48491959483850217,0.0,0.2814842381621834,0.28940260798026574,0.0,0.9999999999998523,0.3073929046646854,0.3397829736562492,0.782722671431148,0.4105514533070443
plot_10846,2021-04-01 15:00:00,15,2.8518565233970494,2.705007166239889,10.257514131336338,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.42656145081438496,0.40597722157674837,0.5774610887387969,0.0,0.4142118057493797,0.1736415647881731,0.6666666666665255,0.0,0.9999999999998175,0.15400485090989646,0.3505076163343066,0.38393265315231945
plot_10849,2021-04-01 15:00:00,15,3.6172251986867825,3.42634606050304,11.458139939482523,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.5619115124847193,0.6717786490520025,0.6631989011356584,0.0,0.0,0.3110399657969053,0.7953053714791695,0.7678653063046389,0.0,0.2011853167307456,0.0,0.3089664497109555
plot_10847,2021-04-01 15:00:00,15,3.030238742046818,3.3153440830930534,8.350940505578334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.44662822834579685,0.5141417548732623,0.35087908209995944,0.0,0.0,0.0,0.19882634286980072,0.0,0.0,0.3080097018197607,0.0,0.0
plot_10605,2021-04-01 15:00:00,15,2.87818731560346,2.2641813901598864,8.132181087256637,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.5115336251413649,0.36815255498835375,0.3837411531489412,0.0,0.3073929046646854,0.1736415647881731,0.6601717585939026,0.3089664497109555,0.0,0.6666666666665155,0.0,0.24999999999996309
plot_10646,2021-04-01 15:00:00,15,2.6500197881826675,2.257500781876002,9.021830478448512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31090368169602217,0.33285443931440245,0.4185694480094386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23650996403270116,0.0
plot_10604,2021-04-01 15:00:00,15,2.7267327627666593,3.2002727760723073,9.948903293505285,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.36056401629774076,0.4974538453144671,0.5056490865295383,0.0,0.0,0.0,0.2499999999999603,0.0,0.24852708344965038,0.3805296510927394,0.0,0.0
plot_10552,2021-04-01 15:00:00,15,4.218235077645236,4.118858946687506,12.428101676219113,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.6457508071597758,0.7550874306092307,0.5954274639521584,0.551578362059273,0.6831318893653089,0.20533980121318812,0.0,0.0,0.33778108579464083,0.0,0.20527572665354704,0.9460398561308047
plot_10499,2021-04-01 15:00:00,15,3.715205136511612,3.3191636267386584,13.75301021170197,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.6545075315769993,0.6026802897116731,0.834708735681645,0.46979463028336044,0.1999999999999781,0.21705195598521,0.19999999999997461,0.3165972518123628,0.6916340354955711,0.36649628141562585,0.0,0.0
plot_10500,2021-04-01 15:00:00,15,3.581529616633404,3.221158737590689,10.474297132402983,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.48328261109116677,0.5010228517820611,0.5310845583750079,0.0,0.0,0.22652198243751695,0.0,0.0,0.0,0.22652198243751695,0.0,0.617932899421911
plot_10549,2021-04-01 15:00:00,15,3.7749362670765025,4.166738535271406,12.187226475748504,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5803099856072071,0.6188750482834053,0.5719291894644621,0.0,0.0,0.6160194036395213,0.0,0.0,0.0,0.2673329879186494,0.0,0.0
plot_19877,2021-04-01 15:00:00,15,4.502936806792628,3.5488848959982846,12.915525194551277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.570290070136774,0.4688561405805624,0.5773301087617854,0.0,0.0,0.0,0.0,0.3582551979145189,0.0,0.0,0.0,0.617932899421911
plot_11486,2021-04-01 15:00:00,15,4.092459042182684,4.293942309618453,10.872458285526527,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.6288813697256049,0.6918456921331935,0.5715962295139762,0.0,0.4142118057494267,0.0,0.3101451472522339,0.2136917124463666,0.0,0.0,0.37075973965317366,0.0
plot_10648,2021-04-01 16:00:00,16,3.0025311388077953,2.563980849166622,9.66252760489742,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5108558245242718,0.4481941915990885,0.566379488843079,0.0,0.2748722110617023,0.0,0.26090755714373615,0.0,0.0,0.0,0.0,0.0
plot_10810,2021-04-01 16:00:00,16,3.9488423423152983,3.326587600360162,11.907812738941828,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7261323550022811,0.6096042426402409,0.8022445213537291,0.0,0.20533980121318812,0.0,0.0,0.0,0.18703266061276105,0.0,0.43410391197035586,0.0
plot_10650,2021-04-01 16:00:00,16,2.6291224833838034,3.1005364237795923,8.714560060665423,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42621078640494925,0.5929976428967353,0.48201947742098794,0.2136917124463666,0.0,0.0,0.0,0.0,0.231332987998342,0.0,0.0,0.0
plot_10846,2021-04-01 16:00:00,16,2.7083883891424785,2.241356728957038,6.8287387804967485,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.3959517507601432,0.3116924517777234,0.3299792874950542,0.0,0.9999999999997732,0.1736415647881731,0.3582551979145189,0.42434259441250305,0.5017096675250104,0.0,0.30431345485234407,0.0
plot_10849,2021-04-01 16:00:00,16,2.7323200658473406,2.8225420028400348,10.14913154628564,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.37460367932300087,0.5193040107739136,0.5607997872402377,0.617932899421911,0.3333333333332955,0.3110399657969053,0.2849222832618101,0.0,0.0,0.21560500134364052,0.0,0.0
plot_10847,2021-04-01 16:00:00,16,3.7149945428910294,3.441010958701859,9.677791760937021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5827005281668816,0.5390630177018403,0.42931539161396093,0.0,0.0,0.37105763331451125,0.0,0.0,0.0,0.0,0.0,0.4258639049303585
plot_10605,2021-04-01 16:00:00,16,4.019662585376919,3.1304601705473467,11.761780795054817,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.7896045313213556,0.5699198310421536,0.6453456864055591,0.26090755714373615,0.24737175554302832,0.3472831295763462,0.0,0.0,0.3333333333332525,0.714449095481272,0.43410391197042,0.31939792869778455
plot_10646,2021-04-01 16:00:00,16,3.468433839286635,3.3181889135218414,13.181853267249876,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.4574408270612449,0.5804793569613326,0.691298828503307,0.0,0.0,0.0,0.0,0.0,0.3469994819974838,0.2945733038490225,0.41067960242637624,0.0
plot_10604,2021-04-01 16:00:00,16,4.578780228884493,4.657208592883333,12.613046217723822,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.732511985485868,0.8152870296916256,0.6881415695241228,0.0,0.28940260798026574,0.3080097018197607,0.0,0.0,0.0,0.0,0.23327997434769135,0.0
plot_10552,2021-04-01 16:00:00,16,5.581274596591517,5.170622111065534,16.372849220947888,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.8969823425204624,0.9870846326123643,0.8307334236609168,0.19568066785780963,0.0,0.0,0.23172483728322718,0.0,0.2542020543754458,0.2499999999999603,0.17822199194577706,0.0
plot_10499,2021-04-01 16:00:00,16,4.204969422135587,4.757815726120288,13.847859867976517,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.7649776191444758,0.9379788048319802,0.8418470013505197,0.0,0.3218965067692018,0.0,0.0,0.999999999999813,0.1734997409987638,0.19638220256602723,0.0,0.0
plot_10500,2021-04-01 16:00:00,16,4.952374502696865,3.7026614834151923,13.42392013953278,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.7331144694771907,0.6117348968129648,0.7515110249955473,0.617932899421911,0.3080097018197607,0.22652198243751695,0.2804060930674569,0.0,0.436309742699313,0.7282729145661537,0.3080097018197607,0.3947329762992079
plot_10549,2021-04-01 16:00:00,16,3.7157554006052096,4.642175197859386,11.599782134822608,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5684675761738973,0.7033716902975888,0.5367263487460627,0.8547668497854304,0.7421152666290849,0.3080097018197607,0.2849222832618101,0.0,0.1881411253218875,0.2864937171162423,0.0,0.0
plot_19877,2021-04-01 16:00:00,16,3.405730363712424,3.2037894038630133,10.266930156406488,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.40104772247993664,0.4121391479594709,0.4305687211247169,0.0,0.0,0.14842305332582698,0.0,0.0,0.5017096675250104,0.1456545829132397,0.5096744604844328,0.0
plot_11486,2021-04-01 16:00:00,16,4.569838951857745,4.372967246146701,15.25059922126022,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.72174307139168,0.707614899770756,0.8713699418622923,0.3333333333332677,0.0,0.49474351108605663,0.16666666666665025,0.0,0.0,0.0,0.1609482533846009,0.23414968596605215
plot_10648,2021-04-01 17:00:00,17,2.8693137378507934,3.2493825072362768,11.106075616740647,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.4808564105735801,0.6132926607575424,0.679586996219145,0.38650927767897203,0.0,0.1920262467530163,0.26090755714373615,0.0,0.3333333333332677,0.5460215226820283,0.9999999999998299,0.4222263572432425
plot_10810,2021-04-01 17:00:00,17,4.588137662823552,3.364155859391252,11.968059941229374,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.87526589204737,0.6186278561383708,0.807413010511978,0.0,0.3840524935060326,0.21183504531285846,0.9268993491327818,0.0,0.23035959189141256,0.0,0.43410391197035586,0.3073929046646854
plot_10650,2021-04-01 17:00:00,17,4.468489435909623,4.611377384690596,15.235161873330286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8363582755603869,0.9670450667667089,0.9632199708539235,0.23054467849852373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10846,2021-04-01 17:00:00,17,3.6680973938571073,3.647108281560609,10.635532836604495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6007108418733232,0.597556436525769,0.6047456846983085,0.0,0.0,0.0,0.0,0.0,0.3089664497109555,0.0,0.0,0.0
plot_10849,2021-04-01 17:00:00,17,3.969171999705625,4.48372065678116,13.46210976102804,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6364080774164981,0.9387904503902573,0.8199623986547772,0.33333333333327253,0.15586055051063777,0.2908731617995266,0.0,0.357224547740636,0.0,0.29604973222441944,0.0,0.0
plot_10847,2021-04-01 17:00:00,17,5.283034059805671,4.501110217002245,13.276389453693437,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8942959071528874,0.7492935347931177,0.6420451315192155,0.0,0.2181548713496565,0.0,0.0,0.0,0.354764946049027,0.0,0.0,0.35962193052033875
plot_10605,2021-04-01 17:00:00,17,4.793199402196949,4.867330573400339,12.585482955592399,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.9780432030233018,0.9744588985757844,0.7047142770484708,0.2814842381621834,0.231332987998342,0.16238321927649782,0.354764946049027,0.5749466702496818,0.0,0.0,0.43410391197042,0.0
plot_10646,2021-04-01 17:00:00,17,3.6783145007517373,4.488128821661306,12.686423259320424,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.49501998758149085,0.8536098509882271,0.6588186412542357,0.0,0.3177525679692632,0.6089370722868488,0.0,0.22005725286464958,0.4273834248926792,0.0,0.0,0.0
plot_10604,2021-04-01 17:00:00,17,3.5234320576727534,3.123820433344996,11.820400217462382,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.5205656848376339,0.48077562842822047,0.633845707463394,0.0,0.8119160963824251,0.2880393701295043,0.5373827968718068,0.3641364572830488,0.0,0.0,0.23327997434769135,0.49999999999993155
plot_10552,2021-04-01 17:00:00,17,3.6864943342373886,4.6907132211026745,12.571862894836295,0.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.547741878201164,0.8812266567308323,0.6040028850994051,0.0,0.7711512144508437,0.1920262467530163,0.9268993491329087,0.6666666666665255,0.0,0.0,0.17822199194577706,0.0
plot_10499,2021-04-01 17:00:00,17,5.246930834495687,3.48847139606016,12.284697101795446,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6421398947657592,0.7242053403581461,0.0,0.30102580051502825,0.20297902409561627,0.0,0.0,0.0,0.0,0.18552881665727905,0.0
plot_10500,2021-04-01 17:00:00,17,5.848558827784109,4.819677326335776,16.180275969252953,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8964410410457014,0.8685706249039743,0.9574945607984354,0.0,0.5760787402590086,0.0,0.2804060930674569,0.0,0.0,0.0,0.0,0.0
plot_10549,2021-04-01 17:00:00,17,3.9666144531530123,3.6747965294650125,12.800030639075095,1.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,0.6186658207664176,0.5314450059091065,0.6086517278400241,0.3073929046646854,0.0,0.5760787402590086,0.0,0.9999999999998412,0.23172483728322718,0.7867757028609748,0.5788052159605315,0.76548752867472
plot_19877,2021-04-01 17:00:00,17,7.288767364150927,6.780638610189675,19.693794680663288,2.0,1.0,4.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,1.0,0.9529210244106339,0.46108935699704745,0.18703266061276105,0.5551991711960582,0.3333333333332677,0.6666666666665255,0.617932899421911,0.9999999999999075,0.16989148682814426,0.9999999999998175
plot_11486,2021-04-01 17:00:00,17,5.135595930885545,5.60670666066484,14.031565905337473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8317962067189293,0.9538041895429387,0.787902061783827,0.0,0.0,0.0,0.0,0.19882634286980072,0.0,0.0,0.1609482533846009,0.0
plot_10648,2021-04-01 18:00:00,18,4.669301287461682,4.854787165774342,12.074338086835212,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8861981393489161,1.0,0.7555211389188634,0.0,0.0,0.22005725286464958,0.0,0.25350859181768914,0.0,0.0,0.0,0.3641364572830488
plot_10810,2021-04-01 18:00:00,18,4.093312918032717,3.113470660764335,10.502300813444663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7598341627029067,0.5584151552985692,0.681668413702281,0.38393265315231945,0.0,0.0,0.0,0.0,0.0,0.0,0.43410391197035586,0.0
plot_10650,2021-04-01 18:00:00,18,4.915512089176807,4.744487947190423,12.936251273130386,0.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.9360367103508823,1.0,0.7935673916969244,0.0,0.5629684763243668,0.0,0.6951745118496815,0.3802628877265524,0.0,0.3397829736562492,0.3397829736562492,0.38199162282163324
plot_10846,2021-04-01 18:00:00,18,4.481659127490619,5.467686391361856,14.313397728336852,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.7742886246438361,0.9677767020121948,0.8702062456867,0.4105514533070443,0.0,0.18608708835133667,0.0,0.40869346830614955,0.722925672160689,0.15400485090989646,0.30431345485234407,0.357224547740636
plot_10849,2021-04-01 18:00:00,18,3.315749013021288,3.403121660533119,10.498858937469917,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4980980606340456,0.665913945197005,0.5881577286777002,0.3089664497109555,0.0,0.0,0.2849222832618101,0.2919906787604788,0.0,0.2011853167307456,0.0,0.2874733351248409
plot_10847,2021-04-01 18:00:00,18,5.814968118722928,5.765311730151425,19.331657346182684,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.38393265315231945,0.28988195825924434,0.39765268573955126,0.0,0.0,0.0,0.0,0.0,0.0
plot_10605,2021-04-01 18:00:00,18,3.2812064569410664,4.196350952817441,10.395530580690268,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6097117467417316,0.8181792650471054,0.5468727752267637,0.5218151142874723,0.3073929046646854,0.18608708835133667,0.0,0.0,0.0,0.0,0.21705195598521,0.23260886043916396
plot_10646,2021-04-01 18:00:00,18,4.923859540149543,3.8463487368150497,12.73845944309931,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.7180349935567266,0.7037818893885236,0.6622301120287434,0.0,0.0,0.23260886043916396,0.5218151142874723,0.17987192379838254,0.49999999999987377,0.2748722110617023,0.20533980121318812,0.0
plot_10604,2021-04-01 18:00:00,18,4.80591112230971,5.367670134468663,12.679976575027181,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781268393678147,0.9702755003806258,0.6927262661561878,0.0,0.0,0.6601717585939026,0.0,0.0,0.0,0.0,0.0,0.0
plot_10552,2021-04-01 18:00:00,18,4.7868627830905615,3.55699015436179,13.716629744177876,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.7505586351808528,0.6311507953216364,0.6722887409299113,0.0,0.0,0.0,0.23172483728322718,0.5449246244081706,0.0,0.0,0.17822199194577706,0.0
plot_10499,2021-04-01 18:00:00,18,4.1262433073710705,3.6815788573441677,11.561174776387965,1.0,0.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,0.7472203407002069,0.6871463595358106,0.669753961418289,0.3333333333332677,0.0,0.4652177208783279,0.4299062374974591,0.4815607408819094,0.9999999999998738,0.5497444221234388,0.3710576333145581,0.9999999999998412
plot_10500,2021-04-01 18:00:00,18,6.416794080908647,5.391282746261586,16.74905985133061,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4699538975109037,0.0,0.22652198243751695,0.3080097018197607,0.0
plot_10549,2021-04-01 18:00:00,18,5.87228130830205,4.249151173715509,15.504731991546015,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.6335217757152998,0.7707320548916106,0.0,0.3073929046646854,0.0,0.0,0.20434673415307478,0.0,0.5346659758372988,0.28940260798026574,0.0
plot_19877,2021-04-01 18:00:00,18,5.116986265388444,4.8811048820217415,15.3980553521922,0.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.665006221874291,0.6878086126903545,0.7148896697890741,0.0,0.49705416689930076,0.3181221485916892,0.9999999999998032,0.2724623122040853,0.3614628360803445,0.4077395683875556,0.0,0.2874733351248409
plot_11486,2021-04-01 18:00:00,18,4.439310649750205,5.607649360298804,15.570990728818696,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.6963522243877912,0.9539923026490151,0.8933073241977431,0.3333333333332677,0.4142118057494267,0.0,0.16666666666665025,0.3250361106323977,0.7544271942787173,0.16666666666664776,0.0,0.1705248742432727
plot_10648,2021-04-01 19:00:00,19,3.147018631133902,2.520700551569393,9.21820932357822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433931662067395,0.43776890185270945,0.5315346726699491,0.0,0.0,0.1920262467530163,0.0,0.0,0.0,0.0,0.0,0.0
plot_10810,2021-04-01 19:00:00,19,3.84485923316909,3.0934834892437655,10.18247703754482,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7018753827353938,0.5536143869006194,0.6542313601043535,0.0,0.0,0.4236700906257169,0.33055606566639245,0.0,0.0,0.0,0.0,0.231332987998342
plot_10650,2021-04-01 19:00:00,19,3.9350147488564344,4.009228393739263,11.362661086694644,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.7174025103051792,0.817967642551628,0.6774412432326243,0.18552881665727905,0.4236700906257169,0.5412773975882834,0.3305560656664377,0.21705195598521,0.0,0.0,0.0,0.9999999999997575
plot_10846,2021-04-01 19:00:00,19,3.8541041204003412,3.5421595118344595,9.69954958523323,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.6403963799695878,0.5762147752252655,0.5371883800394848,0.7128879677830218,0.3117211010212402,0.0,0.2555259723463103,0.0,0.617932899421911,0.0,0.3505076163343066,0.3117211010212402
plot_10849,2021-04-01 19:00:00,19,3.846152729950619,4.7261122757380205,14.425727700850517,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6103685936347626,1.0,0.8953428344750318,0.0,0.15586055051063777,0.0,0.20322117835950132,0.33333333333325776,0.0,0.2011853167307456,0.0,0.2508548337625052
plot_10847,2021-04-01 19:00:00,19,3.439444015198489,4.510563214900185,12.235015466455605,2.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.527944082184516,0.7511681787196994,0.5804847026068312,0.6666666666665155,0.6544646140489694,0.0,0.0,0.9999999999997732,0.354764946049027,0.3080097018197607,0.3089664497109555,0.2706386987941417
plot_10605,2021-04-01 19:00:00,19,3.008482966114342,4.029439043608223,11.378567805398696,1.0,1.0,2.0,1.0,1.0,0.0,3.0,4.0,4.0,0.5432745051834381,0.7793033719460182,0.6177254904149447,0.22652198243751695,0.231332987998342,0.32476643855299564,0.25303654579547447,0.2682470889743152,0.0,0.9999999999997732,0.9999999999998523,0.8119160963824651
plot_10646,2021-04-01 19:00:00,19,4.6620816764059265,3.4782345258656453,11.992232178894666,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.6711636320239532,0.6178431026222669,0.6133077599632617,0.924029105459282,0.3177525679692632,0.40595804819123255,0.3721852892560744,0.20533980121318812,0.8547668497853584,0.5497444221234046,0.23650996403270116,0.0
plot_10604,2021-04-01 19:00:00,19,5.159503173145486,5.5039261651821265,17.165756648732984,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.8491389746588788,1.0,1.0,0.0,0.2706386987941417,0.2880393701295043,0.3832889585194858,0.3397829736562492,0.4607191837828251,0.7610593021854788,0.0,0.1881411253218875
plot_10552,2021-04-01 19:00:00,19,4.353180381527105,3.962980131418667,13.706525799742549,1.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.6706235385903108,0.7207037877714255,0.6716860361141429,0.16989148682814426,0.7711512144508437,0.1920262467530163,0.49583409849965654,0.3110399657969053,0.0,0.699839923043074,0.4105514533070941,0.0
plot_10499,2021-04-01 19:00:00,19,3.839878007175694,3.345123272434875,11.711182252252371,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.6826284528932668,0.6087305576386667,0.6810433351186845,0.0,0.0,0.0,0.1533155834077992,0.0,0.0,0.36649628141562585,0.0,0.0
plot_10500,2021-04-01 19:00:00,19,5.105470677646012,3.5198078708957943,14.726310904854271,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.7610157311649164,0.5696913206156039,0.8488391899390355,0.5364941779486304,0.2880393701295043,0.4236700906257169,0.19999999999996687,0.0,0.5373827968718068,0.4530439648750339,0.0,0.2508548337625052
plot_10549,2021-04-01 19:00:00,19,4.104560657641759,3.863572102645707,13.802248860858121,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,0.6462695976411486,0.5649950101120738,0.668710061827713,0.49474351108605663,0.231332987998342,0.2880393701295043,0.20322117835950132,0.699839923043074,0.46344967456645436,0.2673329879186494,0.3333333333332677,0.5760787402590086
plot_19877,2021-04-01 19:00:00,19,5.043285203936881,3.9321231941278145,15.5015520964599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6536379504395673,0.5318419639903103,0.7206245313235448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11486,2021-04-01 19:00:00,19,4.890966878562316,4.4835281230544295,12.709399479285722,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,0.7842100607264072,0.7296770171370348,0.6973726010611521,0.28940260798026574,0.0,0.231332987998342,0.11887521048020015,0.18552881665727905,0.4299062374974591,0.0,0.5561396094797605,0.14880332800985363
plot_10648,2021-04-01 20:00:00,20,2.811357491943178,2.5054876478677515,7.971229487589689,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,0.46780516201655536,0.43410444162996986,0.4337426506365258,0.0,0.34156594468265444,0.0,0.3052382731141095,0.3899698887677819,0.8682078239407972,0.0,0.8638484695927677,0.2791389669420343
plot_10810,2021-04-01 20:00:00,20,2.3599340005699867,2.118657400819019,8.205598550931004,3.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,0.35547498673539474,0.31946848616673085,0.484638837343322,0.9999999999997732,0.2551625095582578,0.21183504531285846,0.0,0.0,0.9999999999998639,0.9999999999998175,0.0,0.20322117835950132
plot_10650,2021-04-01 20:00:00,20,3.328522591825955,2.7097844786417506,9.19002006070952,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,0.5821650934009931,0.49625697843734723,0.5171069729010009,0.3710576333145581,0.0,0.2706386987941417,0.0,0.8774322497275524,0.24737175554302832,0.0,0.391361335715574,0.5856526850979811
plot_10846,2021-04-01 20:00:00,20,2.563379256799716,2.5268361018906953,9.565358141773546,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.3650132704543928,0.36974557713906003,0.5275027235759405,0.7128879677830218,0.0,0.16238321927649782,0.8382524380873927,0.0,0.0,0.19137188216870005,0.0,0.0
plot_10849,2021-04-01 20:00:00,20,2.8271101925947515,2.8017644556616332,8.163378336430995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3946679015625205,0.5140571944431416,0.40546131106171307,0.2682470889743152,0.0,0.0,0.0,0.0,0.24737175554302832,0.0,0.0,0.0
plot_10847,2021-04-01 20:00:00,20,2.344917880571653,2.760150434197532,8.487270740095353,1.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,0.31044364163426535,0.4040401328041847,0.3589381922884655,0.33333333333325776,0.5797639165184887,0.3469994819974838,0.9999999999998738,0.0,0.3080097018197607,0.0,0.3089664497109555,0.7132512628811307
plot_10605,2021-04-01 20:00:00,20,3.6624830837434463,2.398993787359216,8.74179529394102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7025932483630759,0.39955206606609894,0.4276792876114369,0.22652198243751695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17831281572029145
plot_10646,2021-04-01 20:00:00,20,3.1398269082579247,2.8604009213655006,11.03408823973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39860371208842693,0.47360561106434557,0.5504922379773343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566256314405302
plot_10604,2021-04-01 20:00:00,20,3.9963363406301533,3.9181174989523457,11.45069092734173,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.6155393779444722,0.6540529703608209,0.6085208025091775,0.0,0.0,0.0,0.0,0.0,0.0,0.9457192435220445,0.0,0.16527803283321885
