source_id,target_id,edge_kind,shared_length_m,centroid_dist_m,walk_dist_m,walk_time_min,cross_arterial,cross_rail,cross_river,cross_elevated,has_crossing_facility,barrier_cost,angular_cost,edge_cost,edge_conductance,edge_weight_norm,flow_geojson_class,allow_N01_pedestrian,allow_N01_bike,allow_N02_fast_auto,allow_N03_slow_auto,allow_N04_transit_proxy
r352310_3458368,r352313_3458377,flow_road_segment,0.0,9.536639723355714,9.536639723355714,0.1144396766802685,0,0,0,0,0,0.0,0.0,0.1144396766802685,0.20971747470987062,0.0,,1,1,1,1,1
r352294_3458335,r352310_3458368,flow_road_segment,0.0,36.81018944524855,36.81018944524855,0.4417222733429826,0,0,0,0,0,0.0,0.0,0.4417222733429826,0.02716639102027441,0.0,,1,1,1,1,1
r352117_3458422,r352159_3458346,flow_road_segment,0.0,86.45199782277425,86.4519978219564,1.0374239738634767,0,0,0,0,0,0.0,0.0,1.0374239738634767,0.023134225354854595,0.0,,1,1,1,1,1
r352159_3458346,r352169_3458328,flow_road_segment,0.0,20.76314920706236,20.76314920706236,0.24915779048474831,0,0,0,0,0,0.0,0.0,0.24915779048474831,0.048162250823678567,0.0,,1,1,1,1,1
r352169_3458328,r352179_3458310,flow_road_segment,0.0,20.78226682465976,20.78226682465976,0.24938720189591715,0,0,0,0,0,0.0,0.0,0.24938720189591715,0.04811794634517073,0.0,,1,1,1,1,1
r352339_3458357,r352346_3458372,flow_road_segment,0.0,16.843042390523607,16.843042390523607,0.20211650868628328,0,0,0,0,0,0.0,0.0,0.20211650868628328,0.05937169644378675,0.0,,1,1,1,1,1
r352337_3458376,r352346_3458372,flow_road_segment,0.0,10.240765742976972,10.240765742976972,0.12288918891572367,0,0,0,0,0,0.0,0.0,0.12288918891572367,0.09764894785195055,0.0,,1,1,1,1,1
r352330_3458361,r352337_3458376,flow_road_segment,0.0,16.73795972937197,16.73795972937197,0.20085551675246363,0,0,0,0,0,0.0,0.0,0.20085551675246363,0.05974443816143184,0.0,,1,1,1,1,1
r352026_3458272,r352043_3458311,flow_road_segment,0.0,41.67176092542651,41.67176092542651,0.5000611311051182,0,0,0,0,0,0.0,0.0,0.5000611311051182,0.023997066065663625,0.0,,1,1,1,1,1
r352043_3458311,r352053_3458346,flow_road_segment,0.0,36.87931140909437,36.87931140909437,0.44255173690913246,0,0,0,0,0,0.0,0.0,0.44255173690913246,0.027115473738303093,0.0,,1,1,1,1,1
r352053_3458346,r352060_3458374,flow_road_segment,0.0,28.54322400377591,28.54322400377591,0.34251868804531094,0,0,0,0,0,0.0,0.0,0.34251868804531094,0.03503458473603797,0.0,,1,1,1,1,1
r352060_3458374,r352065_3458412,flow_road_segment,0.0,38.62554380019017,38.62554380019017,0.4635065256022821,0,0,0,0,0,0.0,0.0,0.4635065256022821,0.025889603138612032,0.0,,1,1,1,1,1
r352065_3458412,r352071_3458477,flow_road_segment,0.0,65.43061209015421,65.43061209015421,0.7851673450818506,0,0,0,0,0,0.0,0.0,0.7851673450818506,0.015283366119548754,0.0,,1,1,1,1,1
r352317_3458368,r352324_3458383,flow_road_segment,0.0,16.363083935983028,16.363083935983028,0.19635700723179633,0,0,0,0,0,0.0,0.0,0.19635700723179633,0.0611131742593438,0.0,,1,1,1,1,1
r352324_3458383,r352337_3458376,flow_road_segment,0.0,14.415907310114454,14.415907310114454,0.17299088772137344,0,0,0,0,0,0.0,0.0,0.17299088772137344,0.06936781560036685,0.0,,1,1,1,1,1
r352314_3458387,r352324_3458383,flow_road_segment,0.0,10.787957329772173,10.787957329772173,0.12945548795726608,0,0,0,0,0,0.0,0.0,0.12945548795726608,0.09269595433421303,0.0,,1,1,1,1,1
r352278_3458425,r352305_3458403,flow_road_segment,0.0,34.12698379454781,34.12698379425738,0.4095238055310885,0,0,0,0,0,0.0,0.0,0.4095238055310885,0.058604651733917115,0.0,,1,1,1,1,1
r352305_3458403,r352308_3458400,flow_road_segment,0.0,4.937222121853417,4.937222121853417,0.05924666546224101,0,0,0,0,0,0.0,0.0,0.05924666546224101,0.25,0.0,,1,1,1,1,1
r352308_3458400,r352311_3458396,flow_road_segment,0.0,4.7445157499294215,4.7445157499294215,0.056934188999153,0,0,0,0,0,0.0,0.0,0.056934188999153,0.25,0.0,,1,1,1,1,1
r352311_3458396,r352313_3458393,flow_road_segment,0.0,4.264448402092489,4.264448401682603,0.0511733808201912,0,0,0,0,0,0.0,0.0,0.0511733808201912,0.25,0.0,,1,1,1,1,1
r352313_3458393,r352314_3458387,flow_road_segment,0.0,5.5867751652311,5.5867751652311,0.0670413019827732,0,0,0,0,0,0.0,0.0,0.0670413019827732,0.25,0.0,,1,1,1,1,1
r352089_3458576,r352090_3458558,flow_road_segment,0.0,18.03479776069997,18.034708260491275,0.2164164991258953,0,0,0,0,0,0.0,0.0,0.2164164991258953,0.16634536203127126,0.0,,1,1,1,1,1
r352090_3458558,r352093_3458539,flow_road_segment,0.0,19.840159731808747,19.840159731808747,0.2380819167817049,0,0,0,0,0,0.0,0.0,0.2380819167817049,0.15120844163500896,0.0,,1,1,1,1,1
r352093_3458539,r352097_3458519,flow_road_segment,0.0,20.069813709212454,20.06981370875609,0.2408377645050731,0,0,0,0,0,0.0,0.0,0.2408377645050731,0.14947816668749903,0.0,,1,1,1,1,1
r352097_3458519,r352101_3458503,flow_road_segment,0.0,16.951373136591407,16.951373136591407,0.2034164776390969,0,0,0,0,0,0.0,0.0,0.2034164776390969,0.1769765919221967,0.0,,1,1,1,1,1
r352101_3458503,r352107_3458486,flow_road_segment,0.0,17.47346987729119,17.473457767264318,0.20968149320717183,0,0,0,0,0,0.0,0.0,0.20968149320717183,0.1716888925952004,0.0,,1,1,1,1,1
r352107_3458486,r352116_3458462,flow_road_segment,0.0,25.2303626051027,25.23029956517518,0.3027635947821022,0,0,0,0,0,0.0,0.0,0.3027635947821022,0.1189044543494142,0.0,,1,1,1,1,1
r352116_3458462,r352127_3458437,flow_road_segment,0.0,28.069909878315087,28.069909878315087,0.336838918539781,0,0,0,0,0,0.0,0.0,0.336838918539781,0.10687592825514866,0.0,,1,1,1,1,1
r352127_3458437,r352147_3458396,flow_road_segment,0.0,44.90420008998739,44.904114369629916,0.538849372435559,0,0,0,0,0,0.0,0.0,0.538849372435559,0.06680893775977464,0.0,,1,1,1,1,1
r352147_3458396,r352212_3458270,flow_road_segment,0.0,142.54757085226598,142.54756555978867,1.710570786717464,0,0,0,0,0,0.0,0.0,1.710570786717464,0.021045606173312085,0.0,,1,1,1,1,1
r352117_3458422,r352150_3458441,flow_road_segment,0.0,37.50247797227157,37.50247797227157,0.4500297356672589,0,0,0,0,0,0.0,0.0,0.4500297356672589,0.0533298093389656,0.0,,1,1,1,1,1
r352361_3458404,r352405_3458383,flow_road_segment,0.0,49.11234003389132,49.11234003369262,0.5893480804043114,0,0,0,0,0,0.0,0.0,0.5893480804043114,0.04072296287702623,0.0,,1,1,1,1,1
r352348_3458405,r352361_3458404,flow_road_segment,0.0,13.09121746191052,13.091217461858667,0.157094609542304,0,0,0,0,0,0.0,0.0,0.157094609542304,0.15277417901146695,0.0,,1,1,1,1,1
r352324_3458402,r352348_3458405,flow_road_segment,0.0,24.066742108285112,24.066742108285112,0.2888009052994214,0,0,0,0,0,0.0,0.0,0.2888009052994214,0.04155111628739082,0.0,,1,1,1,1,1
r352311_3458408,r352324_3458402,flow_road_segment,0.0,14.278899660894458,14.278899660894458,0.17134679593073351,0,0,0,0,0,0.0,0.0,0.17134679593073351,0.07003340759783433,0.0,,1,1,1,1,1
r352299_3458417,r352311_3458408,flow_road_segment,0.0,15.300238901807921,15.300238901807921,0.18360286682169505,0,0,0,0,0,0.0,0.0,0.18360286682169505,0.06535845658474242,0.0,,1,1,1,1,1
r352293_3458425,r352299_3458417,flow_road_segment,0.0,9.314276625934824,9.314276625934824,0.1117713195112179,0,0,0,0,0,0.0,0.0,0.1117713195112179,0.10736206794799112,0.0,,1,1,1,1,1
r352291_3458444,r352293_3458425,flow_road_segment,0.0,19.237875120866782,19.237875120866782,0.2308545014504014,0,0,0,0,0,0.0,0.0,0.2308545014504014,0.05198079277036829,0.0,,1,1,1,1,1
r352284_3458458,r352291_3458444,flow_road_segment,0.0,16.047439944570762,16.047439944570762,0.19256927933484916,0,0,0,0,0,0.0,0.0,0.19256927933484916,0.06231523554249687,0.0,,1,1,1,1,1
r352260_3458477,r352284_3458458,flow_road_segment,0.0,30.15048767049565,30.15048767049565,0.36180585204594784,0,0,0,0,0,0.0,0.0,0.36180585204594784,0.033166959384825126,0.0,,1,1,1,1,1
r352254_3458478,r352260_3458477,flow_road_segment,0.0,6.657825607689972,6.657825607689972,0.07989390729227967,0,0,0,0,0,0.0,0.0,0.07989390729227967,0.125,0.0,,1,1,1,1,1
r352240_3458479,r352254_3458478,flow_road_segment,0.0,13.652579871257913,13.652579871257913,0.16383095845509496,0,0,0,0,0,0.0,0.0,0.16383095845509496,0.07324622960860676,0.0,,1,1,1,1,1
r352218_3458472,r352240_3458479,flow_road_segment,0.0,22.98827758422879,22.98827758422879,0.2758593310107455,0,0,0,0,0,0.0,0.0,0.2758593310107455,0.04350043174552819,0.0,,1,1,1,1,1
r352269_3458440,r352278_3458425,flow_road_segment,0.0,17.328791129550385,17.328791129550385,0.20794549355460465,0,0,0,0,0,0.0,0.0,0.20794549355460465,0.05770742993691713,0.0,,1,1,1,1,1
r352265_3458443,r352269_3458440,flow_road_segment,0.0,5.312021097644075,5.312021097644075,0.0637442531717289,0,0,0,0,0,0.0,0.0,0.0637442531717289,0.125,0.0,,1,1,1,1,1
r352252_3458453,r352265_3458443,flow_road_segment,0.0,16.52139766222789,16.52139766222789,0.1982567719467347,0,0,0,0,0,0.0,0.0,0.1982567719467347,0.060527566761875956,0.0,,1,1,1,1,1
r352276_3458449,r352278_3458425,flow_road_segment,0.0,24.603380230159228,24.603380230159228,0.29524056276191074,0,0,0,0,0,0.0,0.0,0.29524056276191074,0.08128964318201559,0.0,,1,1,1,1,1
r352272_3458453,r352276_3458449,flow_road_segment,0.0,5.409029426727815,5.409029426727815,0.06490835312073379,0,0,0,0,0,0.0,0.0,0.06490835312073379,0.125,0.0,,1,1,1,1,1
r352259_3458463,r352272_3458453,flow_road_segment,0.0,16.915112045310448,16.915112045310448,0.20298134454372538,0,0,0,0,0,0.0,0.0,0.20298134454372538,0.05911873343323436,0.0,,1,1,1,1,1
r351892_3458210,r351901_3458204,flow_road_segment,0.0,10.580814739836034,10.580814739836034,0.12696977687803243,0,0,0,0,0,0.0,0.0,0.12696977687803243,0.09451068037653748,0.0,,1,1,1,1,1
r351406_3458393,r351424_3458395,flow_road_segment,0.0,18.947363362573554,18.947363362573554,0.22736836035088268,0,0,0,0,0,0.0,0.0,0.22736836035088268,0.10555558373611598,0.0,,1,1,1,1,1
r351424_3458395,r351670_3458426,flow_road_segment,0.0,247.24300661213397,247.24300661213397,2.9669160793456077,0,0,0,0,0,0.0,0.0,2.9669160793456077,0.008089207567102253,0.0,,1,1,1,1,1
r351670_3458426,r351678_3458427,flow_road_segment,0.0,8.396067914195049,8.396067914195049,0.1007528149703406,0,0,0,0,0,0.0,0.0,0.1007528149703406,0.23820674397102523,0.0,,1,1,1,1,1
r351678_3458427,r351686_3458426,flow_road_segment,0.0,8.139112247482675,8.139112247482675,0.09766934696979211,0,0,0,0,0,0.0,0.0,0.09766934696979211,0.24572704481568786,0.0,,1,1,1,1,1
r351686_3458426,r351693_3458425,flow_road_segment,0.0,7.334511727125808,7.334511727065797,0.0880141407247895,0,0,0,0,0,0.0,0.0,0.0880141407247895,0.25,0.0,,1,1,1,1,1
r351693_3458425,r351701_3458424,flow_road_segment,0.0,7.36346105885846,7.36346105885846,0.0883615327063015,0,0,0,0,0,0.0,0.0,0.0883615327063015,0.25,0.0,,1,1,1,1,1
r351701_3458424,r351709_3458421,flow_road_segment,0.0,8.497403947683125,8.497403947683125,0.10196884737219751,0,0,0,0,0,0.0,0.0,0.10196884737219751,0.23536600263978213,0.0,,1,1,1,1,1
r351709_3458421,r351716_3458417,flow_road_segment,0.0,8.137457692173195,8.137457691950447,0.0976494923034053,0,0,0,0,0,0.0,0.0,0.0976494923034053,0.24577700747384795,0.0,,1,1,1,1,1
r351716_3458417,r351722_3458413,flow_road_segment,0.0,7.529789601398857,7.529789601398857,0.0903574752167862,0,0,0,0,0,0.0,0.0,0.0903574752167862,0.25,0.0,,1,1,1,1,1
r351722_3458413,r351749_3458392,flow_road_segment,0.0,34.135851152193155,34.135851152193155,0.40963021382631787,0,0,0,0,0,0.0,0.0,0.40963021382631787,0.05858942819602507,0.0,,1,1,1,1,1
r351749_3458392,r351754_3458387,flow_road_segment,0.0,6.5758519577206025,6.5758519577206025,0.0789102234926472,0,0,0,0,0,0.0,0.0,0.0789102234926472,0.25,0.0,,1,1,1,1,1
r351754_3458387,r351758_3458383,flow_road_segment,0.0,6.165708774427887,6.16570877408928,0.0739885052890713,0,0,0,0,0,0.0,0.0,0.0739885052890713,0.25,0.0,,1,1,1,1,1
r351758_3458383,r351762_3458379,flow_road_segment,0.0,5.716816401476645,5.716816401476645,0.0686017968177197,0,0,0,0,0,0.0,0.0,0.0686017968177197,0.25,0.0,,1,1,1,1,1
r351762_3458379,r351765_3458374,flow_road_segment,0.0,5.433172569937325,5.433172569937325,0.0651980708392479,0,0,0,0,0,0.0,0.0,0.0651980708392479,0.25,0.0,,1,1,1,1,1
r351765_3458374,r351788_3458340,flow_road_segment,0.0,41.712461978184294,41.71246197779817,0.5005495437335781,0,0,0,0,0,0.0,0.0,0.5005495437335781,0.047947301721371904,0.0,,1,1,1,1,1
r351788_3458340,r351807_3458314,flow_road_segment,0.0,31.860295915430772,31.86029591543077,0.3823235509851693,0,0,0,0,0,0.0,0.0,0.3823235509851693,0.0627740560008844,0.0,,1,1,1,1,1
r351807_3458314,r351824_3458293,flow_road_segment,0.0,27.089443110353567,27.089443109988903,0.3250733173198668,0,0,0,0,0,0.0,0.0,0.3250733173198668,0.07382949851963036,0.0,,1,1,1,1,1
r351824_3458293,r351829_3458286,flow_road_segment,0.0,8.109195806340287,8.109195806340287,0.09731034967608344,0,0,0,0,0,0.0,0.0,0.09731034967608344,0.24663358090237367,0.0,,1,1,1,1,1
r351829_3458286,r351857_3458253,flow_road_segment,0.0,43.46899937638506,43.46899937634741,0.521627992516169,0,0,0,0,0,0.0,0.0,0.521627992516169,0.0460098007475043,0.0,,1,1,1,1,1
r351857_3458253,r351885_3458219,flow_road_segment,0.0,44.424204799034584,44.424204799034584,0.533090457588415,0,0,0,0,0,0.0,0.0,0.533090457588415,0.045020501977211816,0.0,,1,1,1,1,1
r351885_3458219,r351892_3458210,flow_road_segment,0.0,10.76293504671923,10.76293504671923,0.1291552205606307,0,0,0,0,0,0.0,0.0,0.1291552205606307,0.18582291831349868,0.0,,1,1,1,1,1
r351829_3458286,r351832_3458289,flow_road_segment,0.0,4.406796254633454,4.406796254633454,0.0528815550556014,0,0,0,0,0,0.0,0.0,0.0528815550556014,0.25,0.0,,1,1,1,1,1
r351832_3458289,r351843_3458296,flow_road_segment,0.0,12.692726289041337,12.69272628875558,0.1523127154650669,0,0,0,0,0,0.0,0.0,0.1523127154650669,0.15757056084548793,0.0,,1,1,1,1,1
r351843_3458296,r351903_3458339,flow_road_segment,0.0,73.92321958642138,73.92321958642138,0.8870786350370566,0,0,0,0,0,0.0,0.0,0.8870786350370566,0.0270550986710954,0.0,,1,1,1,1,1
r351903_3458339,r351923_3458350,flow_road_segment,0.0,21.961127737997394,21.96112773753484,0.2635335328504181,0,0,0,0,0,0.0,0.0,0.2635335328504181,0.091070004413327,0.0,,1,1,1,1,1
r351923_3458350,r351946_3458347,flow_road_segment,0.0,23.267824292420347,23.267824292420347,0.2792138915090442,0,0,0,0,0,0.0,0.0,0.2792138915090442,0.08595560869227949,0.0,,1,1,1,1,1
r351395_3458493,r351424_3458495,flow_road_segment,0.0,29.31572169043501,29.31572169043501,0.3517886602852201,0,0,0,0,0,0.0,0.0,0.3517886602852201,0.06822277892795485,0.0,,1,1,1,1,1
r351424_3458495,r351558_3458510,flow_road_segment,0.0,135.038689626302,135.038689626302,1.620464275515624,0,0,0,0,0,0.0,0.0,1.620464275515624,0.014810570256084891,0.0,,1,1,1,1,1
r351558_3458510,r351591_3458513,flow_road_segment,0.0,32.62303498811206,32.62303498811206,0.3914764198573447,0,0,0,0,0,0.0,0.0,0.3914764198573447,0.06130637449056486,0.0,,1,1,1,1,1
r351591_3458513,r351631_3458510,flow_road_segment,0.0,40.28018793598836,40.28018793598836,0.4833622552318603,0,0,0,0,0,0.0,0.0,0.4833622552318603,0.049652201304977,0.0,,1,1,1,1,1
r351631_3458510,r351707_3458525,flow_road_segment,0.0,77.020349156972,77.02034915671064,0.9242441898805276,0,0,0,0,0,0.0,0.0,0.9242441898805276,0.025967163508013598,0.0,,1,1,1,1,1
r351707_3458525,r351854_3458545,flow_road_segment,0.0,148.98836384641297,148.98836384641297,1.7878603661569556,0,0,0,0,0,0.0,0.0,1.7878603661569556,0.013423867128713613,0.0,,1,1,1,1,1
r351854_3458545,r351943_3458594,flow_road_segment,0.0,100.84217660740394,100.84217660740394,1.2101061192888474,0,0,0,0,0,0.0,0.0,1.2101061192888474,0.019832971354697606,0.0,,1,1,1,1,1
r351943_3458594,r351948_3458594,flow_road_segment,0.0,5.028653787531149,5.028653787531149,0.0603438454503737,0,0,0,0,0,0.0,0.0,0.0603438454503737,0.25,0.0,,1,1,1,1,1
r351948_3458594,r351956_3458581,flow_road_segment,0.0,15.204445987796733,15.204445987796731,0.1824533518535608,0,0,0,0,0,0.0,0.0,0.1824533518535608,0.1315404718860012,0.0,,1,1,1,1,1
r351956_3458581,r351974_3458572,flow_road_segment,0.0,19.79497857721828,19.79497857721828,0.2375397429266194,0,0,0,0,0,0.0,0.0,0.2375397429266194,0.10103572439705272,0.0,,1,1,1,1,1
r351997_3458583,r352000_3458590,flow_road_segment,0.0,8.150091047325224,8.150091047325224,0.0978010925679027,0,0,0,0,0,0.0,0.0,0.0978010925679027,0.2453960315701853,0.0,,1,1,1,1,1
r352000_3458590,r352002_3458600,flow_road_segment,0.0,9.65399249582093,9.65399249582093,0.1158479099498511,0,0,0,0,0,0.0,0.0,0.1158479099498511,0.2071681742932543,0.0,,1,1,1,1,1
r352002_3458600,r352002_3458607,flow_road_segment,0.0,6.833163256885967,6.833163256885967,0.0819979590826316,0,0,0,0,0,0.0,0.0,0.0819979590826316,0.25,0.0,,1,1,1,1,1
r351997_3458614,r352002_3458607,flow_road_segment,0.0,8.987492113851475,8.987492113851475,0.1078499053662177,0,0,0,0,0,0.0,0.0,0.1078499053662177,0.22253148872504824,0.0,,1,1,1,1,1
r351990_3458621,r351997_3458614,flow_road_segment,0.0,9.362419594033385,9.362419593110008,0.1123490351173201,0,0,0,0,0,0.0,0.0,0.1123490351173201,0.21361999214105015,0.0,,1,1,1,1,1
r351981_3458624,r351990_3458621,flow_road_segment,0.0,10.113628079334505,10.113628079334504,0.121363536952014,0,0,0,0,0,0.0,0.0,0.121363536952014,0.19775297097256944,0.0,,1,1,1,1,1
r351971_3458625,r351981_3458624,flow_road_segment,0.0,10.10776121885982,10.107761218801928,0.1212931346256231,0,0,0,0,0,0.0,0.0,0.1212931346256231,0.1978677529771852,0.0,,1,1,1,1,1
r351964_3458623,r351971_3458625,flow_road_segment,0.0,6.791604388182841,6.791604387733961,0.0814992526528075,0,0,0,0,0,0.0,0.0,0.0814992526528075,0.25,0.0,,1,1,1,1,1
r351958_3458616,r351964_3458623,flow_road_segment,0.0,9.052787730220327,9.052787730220327,0.1086334527626439,0,0,0,0,0,0.0,0.0,0.1086334527626439,0.2209264217389668,0.0,,1,1,1,1,1
r351953_3458609,r351958_3458616,flow_road_segment,0.0,9.228419915964167,9.228419915964167,0.11074103899157002,0,0,0,0,0,0.0,0.0,0.11074103899157002,0.21672182433942977,0.0,,1,1,1,1,1
r351951_3458602,r351953_3458609,flow_road_segment,0.0,7.058819066540438,7.058819066092417,0.084705828793109,0,0,0,0,0,0.0,0.0,0.084705828793109,0.25,0.0,,1,1,1,1,1
r351948_3458594,r351951_3458602,flow_road_segment,0.0,8.795316099847739,8.795316099847739,0.1055437931981728,0,0,0,0,0,0.0,0.0,0.1055437931981728,0.2273937601895426,0.0,,1,1,1,1,1
r351471_3458703,r351508_3458678,flow_road_segment,0.0,44.09720800321042,44.09720800321042,0.5291664960385251,0,0,0,0,0,0.0,0.0,0.5291664960385251,0.022677172666514325,0.0,,1,1,1,1,1
r351508_3458678,r351531_3458666,flow_road_segment,0.0,26.19077546129382,26.19077546129382,0.31428930553552586,0,0,0,0,0,0.0,0.0,0.31428930553552586,0.038181381894471025,0.0,,1,1,1,1,1
r351531_3458666,r351570_3458656,flow_road_segment,0.0,40.2314189332884,40.2314189332884,0.48277702719946086,0,0,0,0,0,0.0,0.0,0.48277702719946086,0.024856195145843512,0.0,,1,1,1,1,1
r351570_3458656,r351623_3458650,flow_road_segment,0.0,53.578357359300625,53.578357359300625,0.6429402883116075,0,0,0,0,0,0.0,0.0,0.6429402883116075,0.01866425268124445,0.0,,1,1,1,1,1
r351623_3458650,r351664_3458650,flow_road_segment,0.0,41.10700596351247,41.10700596351247,0.49328407156214965,0,0,0,0,0,0.0,0.0,0.49328407156214965,0.024326753470871196,0.0,,1,1,1,1,1
r351664_3458650,r351713_3458656,flow_road_segment,0.0,49.61078745986067,49.61078745986067,0.595329449518328,0,0,0,0,0,0.0,0.0,0.595329449518328,0.020156906414942208,0.0,,1,1,1,1,1
r351713_3458656,r351760_3458671,flow_road_segment,0.0,49.31591532951292,49.31591532951292,0.5917909839541551,0,0,0,0,0,0.0,0.0,0.5917909839541551,0.02027742957457699,0.0,,1,1,1,1,1
r351760_3458671,r351811_3458696,flow_road_segment,0.0,56.2750509915401,56.2750509915401,0.6753006118984812,0,0,0,0,0,0.0,0.0,0.6753006118984812,0.01776986395179511,0.0,,1,1,1,1,1
r351811_3458696,r351824_3458708,flow_road_segment,0.0,17.49377977110616,17.49377977110616,0.2099253572532739,0,0,0,0,0,0.0,0.0,0.2099253572532739,0.057163175316272345,0.0,,1,1,1,1,1
r351824_3458708,r351832_3458657,flow_road_segment,0.0,51.72948760194116,51.72948760194116,0.620753851223294,0,0,0,0,0,0.0,0.0,0.620753851223294,0.019331333952019945,0.0,,1,1,1,1,1
r351640_3458699,r351664_3458686,flow_road_segment,0.0,26.95251636130969,26.95251636130969,0.3234301963357163,0,0,0,0,0,0.0,0.0,0.3234301963357163,0.037102287096113185,0.0,,1,1,1,1,1
r351664_3458686,r351674_3458671,flow_road_segment,0.0,17.98487775714025,17.98487775714025,0.21581853308568302,0,0,0,0,0,0.0,0.0,0.21581853308568302,0.05560226838922972,0.0,,1,1,1,1,1
r351674_3458671,r351680_3458668,flow_road_segment,0.0,6.997285611960516,6.997285611960516,0.08396742734352619,0,0,0,0,0,0.0,0.0,0.08396742734352619,0.125,0.0,,1,1,1,1,1
r351680_3458668,r351686_3458671,flow_road_segment,0.0,6.6428940623561346,6.6428940623561346,0.07971472874827362,0,0,0,0,0,0.0,0.0,0.07971472874827362,0.125,0.0,,1,1,1,1,1
r351686_3458671,r351699_3458681,flow_road_segment,0.0,15.730108735050141,15.730108735050141,0.18876130482060172,0,0,0,0,0,0.0,0.0,0.18876130482060172,0.06357235139587943,0.0,,1,1,1,1,1
r351699_3458681,r351710_3458677,flow_road_segment,0.0,11.662177642634367,11.662177642634367,0.1399461317116124,0,0,0,0,0,0.0,0.0,0.1399461317116124,0.08574727899395213,0.0,,1,1,1,1,1
r351710_3458677,r351717_3458677,flow_road_segment,0.0,7.248557271141531,7.248557271141531,0.08698268725369838,0,0,0,0,0,0.0,0.0,0.08698268725369838,0.125,0.0,,1,1,1,1,1
r351717_3458677,r351727_3458681,flow_road_segment,0.0,10.884674307836908,10.884674307836908,0.1306160916940429,0,0,0,0,0,0.0,0.0,0.1306160916940429,0.09187229417420467,0.0,,1,1,1,1,1
r351727_3458681,r351742_3458690,flow_road_segment,0.0,17.352894958882022,17.352894958882022,0.20823473950658428,0,0,0,0,0,0.0,0.0,0.20823473950658428,0.05762727212776409,0.0,,1,1,1,1,1
r351742_3458690,r351764_3458692,flow_road_segment,0.0,21.89605706314332,21.89605706314332,0.26275268475771985,0,0,0,0,0,0.0,0.0,0.26275268475771985,0.04567032306849695,0.0,,1,1,1,1,1
r351764_3458692,r351780_3458694,flow_road_segment,0.0,16.062565323715788,16.062565323715788,0.19275078388458947,0,0,0,0,0,0.0,0.0,0.19275078388458947,0.062256556150687634,0.0,,1,1,1,1,1
r351780_3458694,r351793_3458707,flow_road_segment,0.0,18.793784750143182,18.793784750143182,0.2255254170017182,0,0,0,0,0,0.0,0.0,0.2255254170017182,0.05320908019830234,0.0,,1,1,1,1,1
r351793_3458707,r351793_3458720,flow_road_segment,0.0,12.81595821458484,12.81595821458484,0.1537914985750181,0,0,0,0,0,0.0,0.0,0.1537914985750181,0.07802772007027754,0.0,,1,1,1,1,1
r351817_3458719,r351824_3458708,flow_road_segment,0.0,13.066487520256455,13.066487520256455,0.15679785024307746,0,0,0,0,0,0.0,0.0,0.15679785024307746,0.15306332301389208,0.0,,1,1,1,1,1
r351813_3458722,r351817_3458719,flow_road_segment,0.0,5.053112955236714,5.053112955236714,0.0606373554628405,0,0,0,0,0,0.0,0.0,0.0606373554628405,0.25,0.0,,1,1,1,1,1
r351811_3458724,r351813_3458722,flow_road_segment,0.0,2.4710875642582972,2.4710875642582972,0.02965305077109957,0,0,0,0,0,0.0,0.0,0.02965305077109957,0.125,0.0,,1,1,1,1,1
r351799_3458721,r351811_3458724,flow_road_segment,0.0,12.573977932005059,12.573977932005059,0.1508877351840607,0,0,0,0,0,0.0,0.0,0.1508877351840607,0.0795293267896279,0.0,,1,1,1,1,1
r351793_3458720,r351799_3458721,flow_road_segment,0.0,5.704155114441315,5.704155114441315,0.06844986137329578,0,0,0,0,0,0.0,0.0,0.06844986137329578,0.125,0.0,,1,1,1,1,1
r351786_3458718,r351793_3458720,flow_road_segment,0.0,7.397970230272332,7.397970230272332,0.08877564276326799,0,0,0,0,0,0.0,0.0,0.08877564276326799,0.125,0.0,,1,1,1,1,1
r351761_3458714,r351786_3458718,flow_road_segment,0.0,25.340993091269375,25.340993091036367,0.3040919170924364,0,0,0,0,0,0.0,0.0,0.3040919170924364,0.07892350519989078,0.0,,1,1,1,1,1
r351742_3458712,r351761_3458714,flow_road_segment,0.0,19.243939618246877,19.243939618246877,0.2309272754189625,0,0,0,0,0,0.0,0.0,0.2309272754189625,0.10392882329061265,0.0,,1,1,1,1,1
r351720_3458712,r351742_3458712,flow_road_segment,0.0,22.219184906790346,22.219184906790343,0.2666302188814842,0,0,0,0,0,0.0,0.0,0.2666302188814842,0.09001230280903708,0.0,,1,1,1,1,1
r351698_3458716,r351720_3458712,flow_road_segment,0.0,21.893389901994155,21.893389901994155,0.2627206788239298,0,0,0,0,0,0.0,0.0,0.2627206788239298,0.09135177370672184,0.0,,1,1,1,1,1
r351680_3458719,r351698_3458716,flow_road_segment,0.0,18.18835966186438,18.18835966186438,0.2182603159423725,0,0,0,0,0,0.0,0.0,0.2182603159423725,0.10996043827929183,0.0,,1,1,1,1,1
r351663_3458725,r351680_3458719,flow_road_segment,0.0,18.003338464712918,18.00333846456217,0.216040061574746,0,0,0,0,0,0.0,0.0,0.216040061574746,0.11109050712613291,0.0,,1,1,1,1,1
r351660_3458727,r351663_3458725,flow_road_segment,0.0,4.097184345515631,4.097184345515631,0.04916621214618757,0,0,0,0,0,0.0,0.0,0.04916621214618757,0.125,0.0,,1,1,1,1,1
