source_id,target_id,edge_kind,shared_length_m,centroid_dist_m,walk_dist_m,walk_time_min,cross_arterial,cross_rail,cross_river,cross_elevated,has_crossing_facility,barrier_cost,angular_cost,edge_cost,edge_conductance,edge_weight_norm,flow_geojson_class,allow_N01_pedestrian,allow_N01_bike,allow_N02_fast_auto,allow_N03_slow_auto,allow_N04_transit_proxy
r353267_3459215,r353265_3459205,flow_road_segment,0.0,10.00028977666644,10.00028977666644,0.12000347731999729,0,0,0,0,0,0.0,0.0,0.12000347731999729,0.09999710231730369,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353265_3459205,r353266_3459201,flow_road_segment,0.0,4.526661062247679,4.526661062247679,0.05431993274697215,0,0,0,0,0,0.0,0.0,0.05431993274697215,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353266_3459201,r353269_3459197,flow_road_segment,0.0,4.38596485649088,4.38596485649088,0.05263157827789057,0,0,0,0,0,0.0,0.0,0.05263157827789057,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353269_3459197,r353271_3459195,flow_road_segment,0.0,2.92369816750179,2.92369816750179,0.03508437801002148,0,0,0,0,0,0.0,0.0,0.03508437801002148,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353271_3459195,r353272_3459192,flow_road_segment,0.0,3.4535713122941396,3.4535713122941396,0.04144285574752968,0,0,0,0,0,0.0,0.0,0.04144285574752968,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353272_3459192,r353271_3459184,flow_road_segment,0.0,7.799585674595669,7.799585674595669,0.09359502809514803,0,0,0,0,0,0.0,0.0,0.09359502809514803,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353247_3459220,r353248_3459213,flow_road_segment,0.0,6.706472190386537,6.706472190386537,0.08047766628463845,0,0,0,0,0,0.0,0.0,0.08047766628463845,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353248_3459213,r353248_3459207,flow_road_segment,0.0,5.527456844710111,5.527456844710111,0.06632948213652133,0,0,0,0,0,0.0,0.0,0.06632948213652133,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353248_3459207,r353246_3459205,flow_road_segment,0.0,2.923395289300147,2.923395289300147,0.03508074347160177,0,0,0,0,0,0.0,0.0,0.03508074347160177,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353246_3459205,r353244_3459202,flow_road_segment,0.0,3.8287275925616995,3.8287275925616995,0.0459447311107404,0,0,0,0,0,0.0,0.0,0.0459447311107404,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353244_3459202,r353243_3459199,flow_road_segment,0.0,3.4583449505175206,3.4583449505175206,0.04150013940621025,0,0,0,0,0,0.0,0.0,0.04150013940621025,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353243_3459199,r353244_3459195,flow_road_segment,0.0,3.453571588388894,3.453571588388894,0.041442859060666734,0,0,0,0,0,0.0,0.0,0.041442859060666734,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353244_3459195,r353246_3459192,flow_road_segment,0.0,3.824805067305697,3.824805067305697,0.04589766080766837,0,0,0,0,0,0.0,0.0,0.04589766080766837,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353246_3459192,r353246_3459189,flow_road_segment,0.0,3.3169458229652165,3.3169458229652165,0.0398033498755826,0,0,0,0,0,0.0,0.0,0.0398033498755826,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353246_3459189,r353245_3459185,flow_road_segment,0.0,3.4536262353380955,3.4536262353380955,0.04144351482405715,0,0,0,0,0,0.0,0.0,0.04144351482405715,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353245_3459185,r353244_3459182,flow_road_segment,0.0,3.4583452874967375,3.4583452874967375,0.04150014344996085,0,0,0,0,0,0.0,0.0,0.04150014344996085,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353244_3459182,r353244_3459179,flow_road_segment,0.0,3.318054375710704,3.318054375710704,0.03981665250852845,0,0,0,0,0,0.0,0.0,0.03981665250852845,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353244_3459179,r353246_3459175,flow_road_segment,0.0,3.8238477566814266,3.8238477566814266,0.045886173080177124,0,0,0,0,0,0.0,0.0,0.045886173080177124,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353246_3459175,r353255_3459174,flow_road_segment,0.0,8.689535873738626,8.689535873738626,0.10427443048486351,0,0,0,0,0,0.0,0.0,0.10427443048486351,0.11508094500446034,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353255_3459174,r353268_3459175,flow_road_segment,0.0,13.454499586077587,13.454499586077587,0.16145399503293104,0,0,0,0,0,0.0,0.0,0.16145399503293104,0.07432457770742938,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353268_3459175,r353269_3459179,flow_road_segment,0.0,3.4536261470443717,3.4536261470443717,0.04144351376453246,0,0,0,0,0,0.0,0.0,0.04144351376453246,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353269_3459179,r353271_3459184,flow_road_segment,0.0,5.849655215121028,5.849655215121028,0.07019586258145234,0,0,0,0,0,0.0,0.0,0.07019586258145234,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353268_3459175,r353267_3459169,flow_road_segment,0.0,6.726214228910811,6.726214228910811,0.08071457074692974,0,0,0,0,0,0.0,0.0,0.08071457074692974,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353267_3459169,r353268_3459153,flow_road_segment,0.0,15.564651305961432,15.564651305961432,0.1867758156715372,0,0,0,0,0,0.0,0.0,0.1867758156715372,0.06424814667174646,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355040_3459608,r355045_3459611,flow_road_segment,0.0,5.828915643797941,5.828915643797941,0.0699469877255753,0,0,0,0,0,0.0,0.0,0.0699469877255753,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355045_3459611,r355049_3459615,flow_road_segment,0.0,5.832084976411665,5.832084976411665,0.06998501971693999,0,0,0,0,0,0.0,0.0,0.06998501971693999,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355049_3459615,r355052_3459617,flow_road_segment,0.0,3.622159861951514,3.622159861951514,0.04346591834341817,0,0,0,0,0,0.0,0.0,0.04346591834341817,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355052_3459617,r355059_3459621,flow_road_segment,0.0,8.030651050936093,8.030651050936093,0.09636781261123313,0,0,0,0,0,0.0,0.0,0.09636781261123313,0.12452290526101678,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354970_3459697,r354966_3459692,flow_road_segment,0.0,6.732228116518786,6.732228116518786,0.08078673739822544,0,0,0,0,0,0.0,0.0,0.08078673739822544,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354966_3459692,r354964_3459687,flow_road_segment,0.0,4.814480016189335,4.814480016189335,0.05777376019427202,0,0,0,0,0,0.0,0.0,0.05777376019427202,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354964_3459687,r354962_3459683,flow_road_segment,0.0,4.821219197161699,4.821219197161699,0.057854630365940386,0,0,0,0,0,0.0,0.0,0.057854630365940386,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354962_3459683,r354963_3459680,flow_road_segment,0.0,3.4540531466462507,3.4540531466462507,0.04144863775975501,0,0,0,0,0,0.0,0.0,0.04144863775975501,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354963_3459680,r354966_3459675,flow_road_segment,0.0,5.276302325748458,5.276302325748458,0.0633156279089815,0,0,0,0,0,0.0,0.0,0.0633156279089815,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354966_3459675,r354969_3459673,flow_road_segment,0.0,3.6099565412736747,3.6099565412736747,0.0433194784952841,0,0,0,0,0,0.0,0.0,0.0433194784952841,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354969_3459673,r354975_3459672,flow_road_segment,0.0,6.806051899004448,6.806051899004448,0.08167262278805337,0,0,0,0,0,0.0,0.0,0.08167262278805337,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354975_3459672,r354978_3459670,flow_road_segment,0.0,3.613336917491061,3.613336917491061,0.04336004300989273,0,0,0,0,0,0.0,0.0,0.04336004300989273,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354978_3459670,r354984_3459667,flow_road_segment,0.0,6.16154339807764,6.16154339807764,0.0739385207769317,0,0,0,0,0,0.0,0.0,0.0739385207769317,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354984_3459667,r354994_3459655,flow_road_segment,0.0,16.07616234221838,16.07616234221838,0.1929139481066206,0,0,0,0,0,0.0,0.0,0.1929139481066206,0.062203900328491456,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354994_3459655,r354999_3459647,flow_road_segment,0.0,9.106112582964695,9.106112582964695,0.10927335099557635,0,0,0,0,0,0.0,0.0,0.10927335099557635,0.10981634488802115,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r354999_3459647,r355003_3459642,flow_road_segment,0.0,6.717402725195302,6.717402725195302,0.08060883270234363,0,0,0,0,0,0.0,0.0,0.08060883270234363,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355003_3459642,r355014_3459632,flow_road_segment,0.0,15.197075802580331,15.197075802580331,0.182364909630964,0,0,0,0,0,0.0,0.0,0.182364909630964,0.06580213279124453,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355014_3459632,r355027_3459625,flow_road_segment,0.0,14.949920953672365,14.949920953672365,0.1793990514440684,0,0,0,0,0,0.0,0.0,0.1793990514440684,0.06688998577978136,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355027_3459625,r355035_3459620,flow_road_segment,0.0,8.847709956715226,8.847709956715226,0.10617251948058272,0,0,0,0,0,0.0,0.0,0.10617251948058272,0.11302359648905771,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355035_3459620,r355041_3459616,flow_road_segment,0.0,7.2511889400733525,7.2511889400733525,0.08701426728088023,0,0,0,0,0,0.0,0.0,0.08701426728088023,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355041_3459616,r355045_3459611,flow_road_segment,0.0,5.8472551200879925,5.8472551200879925,0.07016706144105592,0,0,0,0,0,0.0,0.0,0.07016706144105592,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355045_3459611,r355048_3459607,flow_road_segment,0.0,5.843076792709146,5.843076792709146,0.07011692151250976,0,0,0,0,0,0.0,0.0,0.07011692151250976,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355048_3459607,r355051_3459602,flow_road_segment,0.0,5.280944820362536,5.280944820362536,0.06337133784435044,0,0,0,0,0,0.0,0.0,0.06337133784435044,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355051_3459602,r355054_3459600,flow_road_segment,0.0,3.60997075652606,3.60997075652606,0.043319649078312726,0,0,0,0,0,0.0,0.0,0.043319649078312726,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355054_3459600,r355062_3459598,flow_road_segment,0.0,7.984080838913646,7.984080838913646,0.09580897006696375,0,0,0,0,0,0.0,0.0,0.09580897006696375,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355062_3459598,r355065_3459597,flow_road_segment,0.0,3.97570920154735,3.97570920154735,0.047708510418568204,0,0,0,0,0,0.0,0.0,0.047708510418568204,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355065_3459597,r355073_3459596,flow_road_segment,0.0,7.737531699180607,7.737531699180607,0.0928503803901673,0,0,0,0,0,0.0,0.0,0.0928503803901673,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355073_3459596,r355109_3459600,flow_road_segment,0.0,35.68784086123237,35.68784086123237,0.42825409033478845,0,0,0,0,0,0.0,0.0,0.42825409033478845,0.02802074812786722,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355577_3459441,r355583_3459449,flow_road_segment,0.0,9.640822405820872,9.640822405820872,0.11568986886985047,0,0,0,0,0,0.0,0.0,0.11568986886985047,0.10372559081642523,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355583_3459449,r355591_3459461,flow_road_segment,0.0,14.37265941346461,14.37265941346461,0.17247191296157532,0,0,0,0,0,0.0,0.0,0.17247191296157532,0.06957654608187396,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355574_3459438,r355577_3459441,flow_road_segment,0.0,4.378594116165038,4.378594116165038,0.05254312939398046,0,0,0,0,0,0.0,0.0,0.05254312939398046,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355369_3459364,r355385_3459354,flow_road_segment,0.0,19.068700739463807,19.068700739463807,0.2288244088735657,0,0,0,0,0,0.0,0.0,0.2288244088735657,0.052441957827280845,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355219_3458998,r355251_3459015,flow_road_segment,0.0,35.794480965894074,35.794480965894074,0.4295337715907289,0,0,0,0,0,0.0,0.0,0.4295337715907289,0.027937267785858564,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355251_3459015,r355251_3459019,flow_road_segment,0.0,4.444337748203526,4.444337748203526,0.05333205297844231,0,0,0,0,0,0.0,0.0,0.05333205297844231,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355251_3459019,r355250_3459022,flow_road_segment,0.0,3.4589367983588364,3.4589367983588364,0.04150724158030604,0,0,0,0,0,0.0,0.0,0.04150724158030604,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355250_3459022,r355247_3459031,flow_road_segment,0.0,9.644936586430926,9.644936586430926,0.11573923903717112,0,0,0,0,0,0.0,0.0,0.11573923903717112,0.10368134523630355,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355247_3459031,r355241_3459047,flow_road_segment,0.0,16.52898734535948,16.52898734535948,0.19834784814431375,0,0,0,0,0,0.0,0.0,0.19834784814431375,0.06049977406999168,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355241_3459047,r355241_3459053,flow_road_segment,0.0,6.6592738625446115,6.6592738625446115,0.07991128635053535,0,0,0,0,0,0.0,0.0,0.07991128635053535,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355241_3459053,r355250_3459080,flow_road_segment,0.0,28.069688610729607,28.069688610729607,0.3368362633287553,0,0,0,0,0,0.0,0.0,0.3368362633287553,0.03562561786373901,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355383_3459034,r355390_3459033,flow_road_segment,0.0,6.773306344195668,6.773306344195668,0.08127967613034802,0,0,0,0,0,0.0,0.0,0.08127967613034802,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355390_3459033,r355397_3459030,flow_road_segment,0.0,7.458590635879174,7.458590635879174,0.0895030876305501,0,0,0,0,0,0.0,0.0,0.0895030876305501,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355397_3459030,r355407_3459021,flow_road_segment,0.0,13.725156923114579,13.725156923114579,0.16470188307737496,0,0,0,0,0,0.0,0.0,0.16470188307737496,0.07285891196740323,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355327_3458967,r355331_3458984,flow_road_segment,0.0,17.123958784749785,17.123958784749785,0.20548750541699742,0,0,0,0,0,0.0,0.0,0.20548750541699742,0.05839771121678812,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355331_3458984,r355334_3458994,flow_road_segment,0.0,10.412744552093335,10.412744552093335,0.12495293462512003,0,0,0,0,0,0.0,0.0,0.12495293462512003,0.09603615982291279,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355334_3458994,r355338_3458999,flow_road_segment,0.0,6.769182700044592,6.769182700044592,0.08123019240053511,0,0,0,0,0,0.0,0.0,0.08123019240053511,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355338_3458999,r355347_3459001,flow_road_segment,0.0,8.911075386008312,8.911075386008312,0.10693290463209974,0,0,0,0,0,0.0,0.0,0.10693290463209974,0.11221990126692744,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355347_3459001,r355352_3459003,flow_road_segment,0.0,6.164203365700583,6.164203365700583,0.073970440388407,0,0,0,0,0,0.0,0.0,0.073970440388407,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355352_3459003,r355356_3459006,flow_road_segment,0.0,4.442883507978673,4.442883507978673,0.053314602095744075,0,0,0,0,0,0.0,0.0,0.053314602095744075,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355356_3459006,r355364_3459012,flow_road_segment,0.0,10.18444012893777,10.18444012893777,0.12221328154725324,0,0,0,0,0,0.0,0.0,0.12221328154725324,0.09818900080315945,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355364_3459012,r355371_3459019,flow_road_segment,0.0,9.475299182197702,9.475299182197702,0.11370359018637242,0,0,0,0,0,0.0,0.0,0.11370359018637242,0.10553756464796502,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355371_3459019,r355383_3459034,flow_road_segment,0.0,19.99017750609755,19.99017750609755,0.2398821300731706,0,0,0,0,0,0.0,0.0,0.2398821300731706,0.050024568300855395,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353163_3460941,r353173_3460943,flow_road_segment,0.0,10.743491719099918,10.743491719099918,0.12892190062919903,0,0,0,0,0,0.0,0.0,0.12892190062919903,0.09307960820802674,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353173_3460943,r353181_3460946,flow_road_segment,0.0,8.342883398927425,8.342883398927425,0.10011460078712911,0,0,0,0,0,0.0,0.0,0.10011460078712911,0.11986263647512581,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353181_3460946,r353186_3460951,flow_road_segment,0.0,6.509671051823032,6.509671051823032,0.07811605262187639,0,0,0,0,0,0.0,0.0,0.07811605262187639,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353186_3460951,r353195_3460975,flow_road_segment,0.0,25.780631750102295,25.780631750102295,0.3093675810012276,0,0,0,0,0,0.0,0.0,0.3093675810012276,0.03878880896687228,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353195_3460975,r353197_3460978,flow_road_segment,0.0,3.8285760918743077,3.8285760918743077,0.0459429131024917,0,0,0,0,0,0.0,0.0,0.0459429131024917,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353197_3460978,r353199_3460980,flow_road_segment,0.0,3.6218987157514855,3.6218987157514855,0.043462784589017825,0,0,0,0,0,0.0,0.0,0.043462784589017825,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353199_3460980,r353203_3460979,flow_road_segment,0.0,3.991440050565697,3.991440050565697,0.04789728060678836,0,0,0,0,0,0.0,0.0,0.04789728060678836,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353203_3460979,r353208_3460976,flow_road_segment,0.0,5.8229931498831,5.8229931498831,0.0698759177985972,0,0,0,0,0,0.0,0.0,0.0698759177985972,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353208_3460976,r353219_3460966,flow_road_segment,0.0,15.19248331133499,15.19248331133499,0.1823097997360199,0,0,0,0,0,0.0,0.0,0.1823097997360199,0.06582202392507537,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353219_3460966,r353235_3460952,flow_road_segment,0.0,20.2696525015385,20.2696525015385,0.243235830018462,0,0,0,0,0,0.0,0.0,0.243235830018462,0.049334836890967834,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353235_3460952,r353238_3460949,flow_road_segment,0.0,5.064166115792171,5.064166115792171,0.060769993389506054,0,0,0,0,0,0.0,0.0,0.060769993389506054,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353238_3460949,r353246_3460937,flow_road_segment,0.0,14.3764007665438,14.3764007665438,0.1725168091985256,0,0,0,0,0,0.0,0.0,0.1725168091985256,0.06955843929498412,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353246_3460937,r353248_3460925,flow_road_segment,0.0,12.308464361338558,12.308464361338558,0.1477015723360627,0,0,0,0,0,0.0,0.0,0.1477015723360627,0.08124490355929738,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353248_3460925,r353247_3460918,flow_road_segment,0.0,6.699167925057325,6.699167925057325,0.08039001510068791,0,0,0,0,0,0.0,0.0,0.08039001510068791,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353247_3460918,r353247_3460916,flow_road_segment,0.0,2.2094918634850997,2.2094918634850997,0.026513902361821197,0,0,0,0,0,0.0,0.0,0.026513902361821197,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353247_3460916,r353242_3460904,flow_road_segment,0.0,13.059214035419098,13.059214035419098,0.15671056842502917,0,0,0,0,0,0.0,0.0,0.15671056842502917,0.07657428672872715,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353242_3460904,r353239_3460899,flow_road_segment,0.0,5.264887099761945,5.264887099761945,0.06317864519714335,0,0,0,0,0,0.0,0.0,0.06317864519714335,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353239_3460899,r353230_3460893,flow_road_segment,0.0,10.867106440397874,10.867106440397874,0.1304052772847745,0,0,0,0,0,0.0,0.0,0.1304052772847745,0.09202081579716148,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353230_3460893,r353218_3460887,flow_road_segment,0.0,13.602359907581699,13.602359907581699,0.16322831889098038,0,0,0,0,0,0.0,0.0,0.16322831889098038,0.07351665496239508,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353218_3460887,r353209_3460882,flow_road_segment,0.0,10.225853054764618,10.225853054764618,0.12271023665717543,0,0,0,0,0,0.0,0.0,0.12271023665717543,0.09779135243235884,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353209_3460882,r353200_3460876,flow_road_segment,0.0,10.228265835294515,10.228265835294515,0.12273919002353419,0,0,0,0,0,0.0,0.0,0.12273919002353419,0.0977682840965392,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353200_3460876,r353193_3460870,flow_road_segment,0.0,10.109271937712812,10.109271937712812,0.12131126325255374,0,0,0,0,0,0.0,0.0,0.12131126325255374,0.09891909191496599,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353193_3460870,r353177_3460861,flow_road_segment,0.0,17.672444701451,17.672444701451,0.212069336417412,0,0,0,0,0,0.0,0.0,0.212069336417412,0.056585266888281444,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353177_3460861,r353170_3460858,flow_road_segment,0.0,8.342940072114263,8.342940072114263,0.10011528086537116,0,0,0,0,0,0.0,0.0,0.10011528086537116,0.11986182225405588,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353170_3460858,r353157_3460854,flow_road_segment,0.0,13.187887734251309,13.187887734251309,0.15825465281101572,0,0,0,0,0,0.0,0.0,0.15825465281101572,0.07582715444284688,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353157_3460854,r353151_3460853,flow_road_segment,0.0,5.851328072581316,5.851328072581316,0.0702159368709758,0,0,0,0,0,0.0,0.0,0.0702159368709758,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353151_3460853,r353145_3460854,flow_road_segment,0.0,6.788447460704757,6.788447460704757,0.08146136952845709,0,0,0,0,0,0.0,0.0,0.08146136952845709,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353145_3460854,r353139_3460858,flow_road_segment,0.0,7.250042284310676,7.250042284310676,0.08700050741172811,0,0,0,0,0,0.0,0.0,0.08700050741172811,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r353139_3460858,r353121_3460879,flow_road_segment,0.0,27.788699819836758,27.788699819836758,0.3334643978380411,0,0,0,0,0,0.0,0.0,0.3334643978380411,0.03598585059694507,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355438_3459118,r355419_3459127,flow_road_segment,0.0,21.034584968463875,21.034584968463875,0.25241501962156654,0,0,0,0,0,0.0,0.0,0.25241501962156654,0.047540752598601355,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355383_3459034,r355408_3459051,flow_road_segment,0.0,29.244946120307333,29.244946120307333,0.350939353443688,0,0,0,0,0,0.0,0.0,0.350939353443688,0.034193942293010836,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355408_3459051,r355422_3459062,flow_road_segment,0.0,18.211032537953376,18.211032537953376,0.2185323904554405,0,0,0,0,0,0.0,0.0,0.2185323904554405,0.054911768342399754,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355422_3459062,r355426_3459066,flow_road_segment,0.0,5.8817294822624255,5.8817294822624255,0.0705807537871491,0,0,0,0,0,0.0,0.0,0.0705807537871491,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355426_3459066,r355426_3459070,flow_road_segment,0.0,4.439901014518791,4.439901014518791,0.0532788121742255,0,0,0,0,0,0.0,0.0,0.0532788121742255,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355426_3459070,r355425_3459080,flow_road_segment,0.0,10.03286370295273,10.03286370295273,0.12039436443543276,0,0,0,0,0,0.0,0.0,0.12039436443543276,0.09967243945571534,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355425_3459080,r355421_3459104,flow_road_segment,0.0,23.771030518928544,23.771030518928544,0.28525236622714256,0,0,0,0,0,0.0,0.0,0.28525236622714256,0.0420680121210443,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355421_3459104,r355419_3459127,flow_road_segment,0.0,23.471671026573656,23.471671026573656,0.2816600523188839,0,0,0,0,0,0.0,0.0,0.2816600523188839,0.04260455077390277,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355383_3459034,r355386_3459062,flow_road_segment,0.0,27.84021869271955,27.84021869271955,0.33408262431263464,0,0,0,0,0,0.0,0.0,0.33408262431263464,0.03591925807183075,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355386_3459062,r355386_3459071,flow_road_segment,0.0,8.879803272967713,8.879803272967713,0.10655763927561257,0,0,0,0,0,0.0,0.0,0.10655763927561257,0.11261510748151864,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355327_3458967,r355332_3458965,flow_road_segment,0.0,6.149829553070837,6.149829553070837,0.07379795463685004,0,0,0,0,0,0.0,0.0,0.07379795463685004,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355332_3458965,r355343_3458960,flow_road_segment,0.0,11.393899081674228,11.393899081674228,0.13672678898009075,0,0,0,0,0,0.0,0.0,0.13672678898009075,0.0877662679677745,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355343_3458960,r355348_3458956,flow_road_segment,0.0,6.503469116411937,6.503469116411937,0.07804162939694324,0,0,0,0,0,0.0,0.0,0.07804162939694324,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355348_3458956,r355350_3458954,flow_road_segment,0.0,3.616191639479095,3.616191639479095,0.043394299673749144,0,0,0,0,0,0.0,0.0,0.043394299673749144,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355268_3459085,r355266_3459082,flow_road_segment,0.0,3.849740395778974,3.849740395778974,0.046196884749347696,0,0,0,0,0,0.0,0.0,0.046196884749347696,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
r355266_3459082,r355262_3459081,flow_road_segment,0.0,4.0006682592690295,4.0006682592690295,0.04800801911122836,0,0,0,0,0,0.0,0.0,0.04800801911122836,0.125,0.0,慢行与人行（原始矢量）,1,1,0,0,0
