unit_id,timestamp,hour,o_arrive,o_leave,o_stay,商业,办公,交通,居住,公服,教育,医疗,文体,其它,norm_o_arrive,norm_o_leave,norm_o_stay,norm_商业,norm_办公,norm_交通,norm_居住,norm_公服,norm_教育,norm_医疗,norm_文体,norm_其它
plot_10650,2021-04-01 19:00:00,19,36.86,28.33,1421.32,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.7239130434782608,0.45795194508009146,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10650,2021-04-01 20:00:00,20,39.62,21.77,1174.62,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.8096273291925464,0.27030892448512583,0.7687324815089104,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10650,2021-04-01 21:00:00,21,13.55,15.16,892.49,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.0,0.08123569794050342,0.5042513100784641,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10650,2021-04-01 22:00:00,22,21.86,23.45,606.47,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.2580745341614906,0.31836384439359267,0.23612348016836504,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10650,2021-04-01 23:00:00,23,17.44,27.05,507.48,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.12080745341614907,0.4213386727688787,0.1433258650267641,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10650,2021-04-02 00:00:00,0,19.77,34.3,424.24,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.193167701863354,0.6287185354691075,0.06529299822823023,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10650,2021-04-02 01:00:00,1,20.43,28.25,354.59,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.21366459627329187,0.4556636155606407,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10650,2021-04-02 02:00:00,2,30.7,26.47,446.56,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.5326086956521738,0.40474828375286037,0.08621675588011964,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10650,2021-04-02 03:00:00,3,21.18,13.6,378.91,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.23695652173913037,0.036613272311212794,0.02279864633037418,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10650,2021-04-02 04:00:00,4,34.72,22.27,521.94,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.6574534161490682,0.2846109839816933,0.1568813101722086,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10650,2021-04-02 05:00:00,5,29.5,26.36,775.36,15.0,24.0,30.0,26.0,31.0,27.0,16.0,23.0,8.0,0.4953416149068322,0.40160183066361554,0.39444845462300676,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 06:00:00,6,14.93,46.58,980.8,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.0,0.3065104166666665,0.5475545147105786,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 07:00:00,7,23.14,48.89,1150.54,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.3048644634236911,0.3666666666666666,0.686545531963676,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 08:00:00,8,35.97,63.01,1364.92,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.7812848124767917,0.7343749999999998,0.86208986022289,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 09:00:00,9,26.85,39.19,1413.12,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.4426290382473079,0.11406249999999986,0.9015582650278815,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 10:00:00,10,38.57,39.51,1128.34,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.8778314147790568,0.1223958333333332,0.6683671380493436,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 11:00:00,11,25.59,58.72,976.16,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.39584106943928704,0.6226562499999998,0.5437550666131686,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 12:00:00,12,24.82,52.589999999999996,919.39,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.36724842183438544,0.4630208333333331,0.49726914667998656,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 13:00:00,13,32.75,51.019999999999996,706.04,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.6617155588562941,0.42213541666666643,0.3225682303906717,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 14:00:00,14,19.4,53.260000000000005,706.43,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.1659858893427404,0.48046875,0.32288758055403155,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 15:00:00,15,17.63,34.81,908.68,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.10025993316004453,0.0,0.4884992998861803,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 16:00:00,16,29.28,40.5,1130.23,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.532862978091348,0.14817708333333326,0.6699147580717801,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 17:00:00,17,41.86,49.959999999999994,1496.51,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,1.0,0.3945312499999997,0.9698418807268083,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 18:00:00,18,27.6,73.21000000000001,1533.34,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.4704790196806536,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 19:00:00,19,34.98,57.44,1283.27,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.7445228369847753,0.5893229166666665,0.7952310375604923,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 20:00:00,20,40.0,41.730000000000004,1158.56,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.9309320460453027,0.18020833333333336,0.6931126814768717,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 21:00:00,21,27.42,42.25,841.16,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.46379502413665064,0.19374999999999992,0.4332107792962832,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 22:00:00,22,26.95,65.33,736.24,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.44634236910508723,0.7947916666666665,0.3472973968867453,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-01 23:00:00,23,38.79,52.96,500.4,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.8860007426661716,0.4726562499999999,0.15418062117701004,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-02 00:00:00,0,25.51,56.019999999999996,312.11,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.39287040475306356,0.5523437499999998,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-02 01:00:00,1,26.68,56.349999999999994,371.66,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.43631637578908283,0.5609374999999998,0.04876231340533725,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-02 02:00:00,2,34.08,42.5,397.51,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.7111028592647605,0.20026041666666658,0.06992949731008899,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-02 03:00:00,3,27.8,49.32,420.08,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.4779056813962124,0.3778645833333332,0.08841086445632679,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-02 04:00:00,4,16.61,38.769999999999996,473.6,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.062383958410694385,0.10312499999999983,0.1322355330281765,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10810,2021-04-02 05:00:00,5,38.44,40.47,681.25,13.0,13.0,2.0,34.0,33.0,27.0,36.0,37.0,39.0,0.8730040846639435,0.14739583333333323,0.30226902385300064,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 06:00:00,6,27.03,30.87,845.66,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.5189259139437076,0.5422302374511572,0.44799270072992703,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 07:00:00,7,39.64,25.21,1296.34,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.9268845033969589,0.37210700330628194,0.8287374966207084,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 08:00:00,8,41.9,27.75,1220.74,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,1.0,0.4484520589119326,0.7648688834820223,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 09:00:00,9,23.61,20.23,1352.1,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.40828210934972503,0.22242260294559663,0.8758448229251149,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 10:00:00,10,10.99,18.07,1128.53,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.0,0.15749924857228734,0.6869677615571776,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 11:00:00,11,27.46,16.08,977.6,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.5328372694920738,0.09768560264502549,0.5594586374695865,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 12:00:00,12,27.99,39.16,634.71,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.5499838240051764,0.7914036669672376,0.2697773046769398,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 13:00:00,13,32.71,28.37,600.69,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.7026852151407312,0.4670874661857529,0.24103642876453105,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 14:00:00,14,16.16,17.68,822.88,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.16725978647686834,0.14577697625488426,0.4287476344958097,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 15:00:00,15,28.67,46.1,995.48,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.5719831769653835,1.0,0.5745640713706408,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 16:00:00,16,29.02,22.33,1155.98,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.5833063733419607,0.28554253080853614,0.7101581508515816,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 17:00:00,17,25.2,25.12,1499.06,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.4597217728890327,0.36940186354072735,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 18:00:00,18,34.57,27.22,1112.55,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.7628599158848269,0.43252179140366687,0.6734674912138416,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 19:00:00,19,28.58,36.51,1469.2,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.5690714978971206,0.7117523294259092,0.9747735874560695,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 20:00:00,20,37.14,35.77,1021.66,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.8460045292785506,0.6895100691313496,0.5966815355501488,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 21:00:00,21,21.35,14.76,688.33,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.335166612746684,0.05801021941689208,0.31507670992160053,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 22:00:00,22,19.12,25.69,738.05,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.2630216758330638,0.38653441538923955,0.3570813057583131,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-01 23:00:00,23,26.05,27.92,456.86,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.48722096408929155,0.45356176735798015,0.11952554744525551,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-02 00:00:00,0,37.29,32.17,361.82,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.8508573277256551,0.5813044785091674,0.03923357664233577,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-02 01:00:00,1,25.77,22.13,357.94,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.4781624069880298,0.27953110910730383,0.03595566369288998,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-02 02:00:00,2,32.55,24.3,315.38,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.697508896797153,0.34475503456567475,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-02 03:00:00,3,17.23,23.84,439.24,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.2018764153995471,0.3309287646528404,0.10463976750473103,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-02 04:00:00,4,19.07,12.83,502.24,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.2614040763506956,0.0,0.15786361178696948,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10846,2021-04-02 05:00:00,5,18.58,27.3,734.92,38.0,35.0,24.0,30.0,14.0,15.0,21.0,11.0,1.0,0.2455516014234875,0.43492636008415986,0.35443701000270345,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 06:00:00,6,0.0,0.0,834.18,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.406337569240795,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 07:00:00,7,0.0,0.0,1104.3,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.626376669925057,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 08:00:00,8,0.0,0.0,1403.48,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.8700879765395895,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 09:00:00,9,0.0,0.0,1465.2,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.9203649397197786,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 10:00:00,10,0.0,0.0,1382.25,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.8527940697295535,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 11:00:00,11,0.0,0.0,788.89,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.36944444444444446,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 12:00:00,12,0.0,0.0,792.72,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.37256435320951453,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 13:00:00,13,0.0,0.0,617.35,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.2297083740632128,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 14:00:00,14,0.0,0.0,654.47,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.25994623655913984,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 15:00:00,15,0.0,0.0,878.75,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.44264418377321607,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 16:00:00,16,0.0,0.0,1016.16,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.5545780384490062,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 17:00:00,17,0.0,0.0,1562.96,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 18:00:00,18,0.0,0.0,1313.12,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.7964809384164222,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 19:00:00,19,0.0,0.0,1352.85,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.8288449006190941,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 20:00:00,20,0.0,0.0,1049.25,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.581533072662105,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 21:00:00,21,0.0,0.0,944.8,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.4964483545128706,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 22:00:00,22,0.0,0.0,550.48,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.17523623330074944,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-01 23:00:00,23,0.0,0.0,483.7,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.12083740632127728,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-02 00:00:00,0,0.0,0.0,369.22,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.027582274356467918,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-02 01:00:00,1,0.0,0.0,335.36,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-02 02:00:00,2,0.0,0.0,353.07,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.014426523297491023,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-02 03:00:00,3,0.0,0.0,409.36,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.060280221570544155,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-02 04:00:00,4,0.0,0.0,473.55,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.11256924079504725,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10847,2021-04-02 05:00:00,5,0.0,0.0,633.49,30.0,4.0,14.0,21.0,4.0,17.0,6.0,22.0,8.0,0.5,0.5,0.24285597914630175,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 06:00:00,6,0.0,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.13526392961876837,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 07:00:00,7,0.0,38.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9010263929618767,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 08:00:00,8,0.0,14.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 09:00:00,9,0.0,21.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2631964809384164,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 10:00:00,10,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.09677419354838711,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 11:00:00,11,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5513196480938416,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 12:00:00,12,0.0,24.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.36326979472140764,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 13:00:00,13,0.0,41.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 14:00:00,14,0.0,27.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4710410557184751,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 15:00:00,15,0.0,30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5740469208211143,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 16:00:00,16,0.0,27.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4765395894428152,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 17:00:00,17,0.0,25.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.41275659824046923,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 18:00:00,18,0.0,19.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1796187683284458,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 19:00:00,19,0.0,36.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8049853372434017,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 20:00:00,20,0.0,25.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.41678885630498536,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 21:00:00,21,0.0,28.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5080645161290323,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 22:00:00,22,0.0,21.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2642961876832845,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-01 23:00:00,23,0.0,32.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6546920821114369,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-02 00:00:00,0,0.0,23.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3383431085043988,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-02 01:00:00,1,0.0,21.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2602639296187684,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-02 02:00:00,2,0.0,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3815982404692082,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-02 03:00:00,3,0.0,30.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6088709677419354,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-02 04:00:00,4,0.0,25.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.39039589442815253,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10848,2021-04-02 05:00:00,5,0.0,20.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.23313782991202342,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 06:00:00,6,16.51,0.0,895.19,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.13665158371040725,0.5,0.51923708139277,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 07:00:00,7,24.4,0.0,1258.82,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.3746606334841628,0.5,0.8418185850521179,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
